LoadLevel,Node_1_Node_2_cac1,Node_1_Node_2_cac2,Node_1_Node_2_cac3,Node_1_Node_2_eac1,Node_1_Node_3_cac1,Node_1_Node_3_cac3,Node_1_Node_3_eac1,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_3_eac1
06-08 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04348761968,-0.03,0.009887381269998,-0.12,0.0434876196800018
06-08 03:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0396640118999999,-0.03,-0.06,-0.0440774946199971,0.0396640118999971
06-08 04:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0366812618999999,-0.03,0.0195758652499993,-0.12,0.0366812619000006
06-08 05:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0356381446799999,-0.03,-0.06,-0.0360906060099991,0.0356381446799991
06-08 06:00:00+02:00,-0.02625,0.05226204306,0.105,0.0,-0.03,-0.12,0.0189508687499999,0.03,0.06,0.12,0.0189508687499999
06-08 07:00:00+02:00,-0.02625,0.04815294546,0.105,0.0,-0.03,-0.12,0.0187579755999999,0.03,0.06,0.12,0.0187579755999999
06-08 08:00:00+02:00,-0.02625,0.04594507278,0.105,0.0,-0.03,-0.12,0.0177818379999999,0.03,0.06,0.12,0.0177818379999999
06-08 09:00:00+02:00,-0.02625,0.0442192188999999,0.105,0.0,-0.03,-0.12,0.01765772305,0.03,0.06,0.12,0.01765772305
06-08 10:00:00+02:00,-0.02625,0.0525,0.0932038411899999,0.0,-0.03,-0.12,0.0191582226,0.03,0.06,0.12,0.0191582226
06-08 11:00:00+02:00,-0.02625,0.0525,0.0914761727999999,0.0,-0.03,-0.12,0.0213470855,0.03,0.06,0.12,0.0213470855
06-08 12:00:00+02:00,0.02625,0.0525,0.1037663806399965,-0.0525,-0.03,-0.12,0.0110063706500034,0.03,0.06,0.12,0.0372563706499966
06-08 13:00:00+02:00,-0.02625,0.0525,0.0876776323,0.0,-0.03,-0.12,0.0280338697499999,0.03,0.06,0.12,0.0280338697499999
06-08 14:00:00+02:00,-0.02625,0.0339789971999999,0.105,0.0,-0.03,-0.12,0.0314469923499999,0.03,0.06,0.12,0.0314469923499999
06-08 15:00:00+02:00,-0.02625,0.0525,0.0883118677799999,0.0,-0.03,-0.12,0.0345349507,0.03,0.06,0.12,0.0345349507
06-08 16:00:00+02:00,-0.02625,0.0370015438099999,0.105,0.0,-0.03,-0.12,0.03724553015,0.03,0.06,0.12,0.03724553015
06-08 17:00:00+02:00,-0.02625,0.0525,0.09330862246,0.0,-0.03,-0.12,0.0384144327499999,0.03,0.06,0.12,0.0384144327499999
06-08 18:00:00+02:00,-0.02625,0.0525,0.0988549406099999,0.0,-0.03,-0.12,0.0396847248,0.03,0.06,0.12,0.0396847248
06-08 19:00:00+02:00,-0.02625,0.0453695361399999,0.105,0.0,-0.03,-0.12,0.040888416,0.03,0.06,0.12,0.040888416
06-08 20:00:00+02:00,-0.02625,0.0438701787899999,0.105,0.0,-0.03,-0.12,0.0382364671,0.03,0.06,0.12,0.0382364671
06-08 21:00:00+02:00,-0.02625,0.04582263206,0.105,0.0,-0.03,-0.12,0.0333374271,0.03,0.06,0.12,0.0333374271
06-08 22:00:00+02:00,-0.02625,0.0525,0.10285355408,0.0,-0.03,-0.12,0.0283332066999999,0.03,0.06,0.12,0.0283332066999999
06-08 23:00:00+02:00,0.02625,0.00417292662,0.105,0.0,-0.03,-0.12,0.0250964038499999,0.03,0.06,0.12,0.0250964038499999
06-09 00:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0467512421899999,-0.03,-0.06,-0.0478334318800027,0.0467512421900028
06-09 01:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04782386001,-0.03,-0.06,-0.0532698525199984,0.0478238600099985
06-09 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04849284658,-0.03,0.0027334557200001,-0.12,0.0484928465799998
06-09 03:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0477013994699999,-0.03,-0.06,-0.0559620407099996,0.0477013994699996
06-09 04:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04614329611,-0.03,0.0081787864800009,-0.12,0.046143296109999
06-09 05:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0458294331499999,-0.03,-0.06,-0.0468773023999973,0.0458294331499973
06-09 06:00:00+02:00,0.02625,0.0046534736999999,0.105,0.0,-0.03,-0.12,0.0246303157,0.03,0.06,0.12,0.0246303157
06-09 07:00:00+02:00,-0.0254874245699999,0.0525,0.105,0.0,-0.03,-0.12,0.0241644586499999,0.03,0.06,0.12,0.0241644586499999
06-09 08:00:00+02:00,-0.02625,0.0525,0.10221470158,0.0,-0.03,-0.12,0.0223911578499999,0.03,0.06,0.12,0.0223911578499999
06-09 09:00:00+02:00,0.02625,0.0525,0.105,-0.0447647948560003,-0.03,-0.12,0.0107158085860055,0.03,0.06,0.12,0.0330982060139944
06-09 10:00:00+02:00,0.02625,0.0525,0.105,-0.0471234109120004,-0.03,-0.12,0.0108940976720009,0.03,0.06,0.12,0.034455803127999
06-09 11:00:00+02:00,0.02625,0.0525,0.105,-0.0493328272240006,-0.03,-0.12,0.0116351831940039,0.03,0.06,0.12,0.036301596805996
06-09 12:00:00+02:00,0.02625,0.0525,0.105,-0.0525,-0.0229510057600068,-0.12,0.0095028554800068,0.03,0.06,0.12,0.03575285548
06-09 13:00:00+02:00,-0.02625,0.0525,0.09664843082,0.0,-0.03,-0.12,0.0291843655499999,0.03,0.06,0.12,0.0291843655499999
06-09 14:00:00+02:00,-0.02625,0.0525,0.10017782251,0.0,-0.03,-0.12,0.0331152892499999,0.03,0.06,0.12,0.0331152892499999
06-09 15:00:00+02:00,-0.02625,0.0525,0.1013402790099999,0.0,-0.03,-0.12,0.0371264764999999,0.03,0.06,0.12,0.0371264764999999
06-09 16:00:00+02:00,0.02625,0.0015606592199999,0.105,0.0,-0.03,-0.12,0.04035284965,0.03,0.06,0.12,0.04035284965
06-09 17:00:00+02:00,-0.02625,0.0517109030799999,0.105,0.0,-0.03,-0.12,0.04130291875,0.03,0.06,0.12,0.04130291875
06-09 18:00:00+02:00,-0.02625,0.0525,0.0960788855999999,0.0,-0.03,-0.12,0.0416585521,0.03,0.06,0.12,0.0416585521
06-09 19:00:00+02:00,-0.02625,0.0366269787,0.105,0.0,-0.03,-0.12,0.0423804027499999,0.03,0.06,0.12,0.0423804027499999
06-09 20:00:00+02:00,-0.02625,0.0525,0.08733262893,0.0,-0.03,-0.12,0.0399822818,0.03,0.06,0.12,0.0399822818
06-09 21:00:00+02:00,-0.02625,0.0396701630699999,0.105,0.0,-0.03,-0.12,0.03489873665,0.03,0.06,0.12,0.03489873665
06-09 22:00:00+02:00,-0.02625,0.04400906204,0.105,0.0,-0.03,-0.12,0.0303428896499999,0.03,0.06,0.12,0.0303428896499999
06-09 23:00:00+02:00,-0.02625,0.0466786981299999,0.105,0.0,-0.03,-0.12,0.02735117045,0.03,0.06,0.12,0.02735117045
06-10 00:00:00+02:00,-0.02625,0.0525,0.1021779083799999,0.0,-0.03,-0.12,0.02538819455,0.03,0.06,0.12,0.02538819455
06-10 01:00:00+02:00,0.02625,0.0525,0.05354839912,0.0,-0.03,-0.12,0.0238548240999999,0.03,0.06,0.12,0.0238548240999999
06-10 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.042738156,-0.03,-0.06,-0.0405636823000026,0.0427381560000026
06-10 03:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0428776751299999,-0.03,-0.06,-0.0415375856600006,0.0428776751300006
06-10 04:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0458421630199999,-0.03,0.0129444716600027,-0.12,0.0458421630199973
06-10 05:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04618132003,-0.03,-0.06,-0.0447159156599979,0.046181320029998
06-10 06:00:00+02:00,0.02625,0.0046884751299999,0.105,0.0,-0.03,-0.12,0.0258105324,0.03,0.06,0.12,0.0258105324
06-10 07:00:00+02:00,-0.0212963818,0.0525,0.105,0.0,-0.03,-0.12,0.0252244253,0.03,0.06,0.12,0.0252244253
06-10 08:00:00+02:00,0.02625,0.00327373,0.105,0.0,-0.03,-0.12,0.0236512765,0.03,0.06,0.12,0.0236512765
06-10 09:00:00+02:00,0.02625,0.0525,0.105,-0.0413083328000013,-0.03,-0.12,0.0142738998999993,0.03,0.06,0.12,0.0349280663000006
06-10 10:00:00+02:00,0.02625,0.0525,0.0528595432499999,0.0,-0.03,-0.12,0.02516659695,0.03,0.06,0.12,0.02516659695
06-10 11:00:00+02:00,-0.02362564738,0.0525,0.105,0.0,-0.03,-0.12,0.0249489618,0.03,0.06,0.12,0.0249489618
06-10 12:00:00+02:00,-0.0236586769299999,0.0525,0.105,0.0,-0.03,-0.12,0.0257686538499999,0.03,0.06,0.12,0.0257686538499999
06-10 13:00:00+02:00,0.02625,0.0525,0.05416580645,0.0,-0.03,-0.12,0.0273872583499999,0.03,0.06,0.12,0.0273872583499999
06-10 14:00:00+02:00,-0.02625,0.0522846693499999,0.105,0.0,-0.03,-0.12,0.0304455146,0.03,0.06,0.12,0.0304455146
06-10 15:00:00+02:00,-0.02625,0.0504808205499999,0.105,0.0,-0.03,-0.12,0.0327700134,0.03,0.06,0.12,0.0327700134
06-10 16:00:00+02:00,-0.02625,0.0480158086499999,0.105,0.0,-0.03,-0.12,0.03409076865,0.03,0.06,0.12,0.03409076865
06-10 17:00:00+02:00,-0.02625,0.0525,0.09995303865,0.0,-0.03,-0.12,0.03400598165,0.03,0.06,0.12,0.03400598165
06-10 18:00:00+02:00,-0.02625,0.0419639343,0.105,0.0,-0.03,-0.12,0.0354469106,0.03,0.06,0.12,0.0354469106
06-10 19:00:00+02:00,-0.02625,0.0367602697499999,0.105,0.0,-0.03,-0.12,0.03667403765,0.03,0.06,0.12,0.03667403765
06-10 20:00:00+02:00,-0.02625,0.03577997685,0.105,0.0,-0.03,-0.12,0.03542069115,0.03,0.06,0.12,0.03542069115
06-10 21:00:00+02:00,-0.02625,0.0525,0.09558946197,0.0,-0.03,-0.12,0.03105976495,0.03,0.06,0.12,0.03105976495
06-10 22:00:00+02:00,-0.02625,0.0525,0.1018425741799999,0.0,-0.03,-0.12,0.0273553483999999,0.03,0.06,0.12,0.0273553483999999
06-10 23:00:00+02:00,-0.0255627478499999,0.0525,0.105,0.0,-0.03,-0.12,0.0246257047499999,0.03,0.06,0.12,0.0246257047499999
06-11 00:00:00+02:00,0.02625,0.0525,0.0554702671199999,0.0,-0.03,-0.12,0.0227216186,0.03,0.06,0.12,0.0227216186
06-11 01:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04335816394,-0.03,0.0151663069200028,-0.12,0.0433581639399972
06-11 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04469103744,-0.03,0.0116365782199977,-0.12,0.0446910374400022
06-11 03:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0418094296899999,-0.03,0.0182568627200006,-0.12,0.0418094296899994
06-11 04:00:00+02:00,-0.02370252126,0.0525,0.105,0.0,-0.03,-0.12,0.02232478845,0.03,0.06,0.12,0.02232478845
06-11 05:00:00+02:00,-0.02625,0.0525,0.10355304239,0.0,-0.03,-0.12,0.02368745755,0.03,0.06,0.12,0.02368745755
06-11 06:00:00+02:00,-0.02625,0.04466128157,0.105,0.0,-0.03,-0.12,0.0251590604,0.03,0.06,0.12,0.0251590604
06-11 07:00:00+02:00,-0.02625,0.0380982597999999,0.105,0.0,-0.03,-0.12,0.02564617245,0.03,0.06,0.12,0.02564617245
06-11 08:00:00+02:00,-0.02625,0.0344791230099999,0.105,0.0,-0.03,-0.12,0.0261343894,0.03,0.06,0.12,0.0261343894
06-11 09:00:00+02:00,0.02625,0.0525,0.0961348669299965,-0.0525,-0.03,-0.12,0.0145602640000034,0.03,0.06,0.12,0.0408102639999966
06-11 10:00:00+02:00,0.0153027412099965,0.0525,0.105,-0.0525,-0.03,-0.12,0.0163689615000034,0.03,0.06,0.12,0.0426189614999966
06-11 11:00:00+02:00,0.0129916273399965,0.0525,0.105,-0.0525,-0.03,-0.12,0.0188086480000034,0.03,0.06,0.12,0.0450586479999966
06-11 12:00:00+02:00,0.0139164513599965,0.0525,0.105,-0.0525,-0.03,-0.12,0.0202994326000034,0.03,0.06,0.12,0.0465494325999965
06-11 13:00:00+02:00,0.02625,0.0408237555899966,0.105,-0.0525,-0.03,-0.12,0.0233572822500033,0.03,0.06,0.12,0.0496072822499965
06-11 14:00:00+02:00,-0.02625,0.0287652623399999,0.105,0.0,-0.03,-0.12,0.03825775675,0.03,0.06,0.12,0.03825775675
06-11 15:00:00+02:00,-0.02625,0.0525,0.0848503804399999,0.0,-0.03,-0.12,0.03867942075,0.03,0.06,0.12,0.03867942075
06-11 16:00:00+02:00,0.0203158201599965,0.0525,0.105,-0.0525,-0.03,-0.12,0.0218148396500034,0.03,0.06,0.12,0.0480648396499966
06-11 17:00:00+02:00,0.02625,0.0456099439099965,0.105,-0.0525,-0.03,-0.12,0.0191332409000034,0.03,0.06,0.12,0.0453832408999965
06-11 18:00:00+02:00,0.02625,0.0525,0.0964147513299965,-0.0525,-0.03,-0.12,0.0198715906000034,0.03,0.06,0.12,0.0461215905999966
06-11 19:00:00+02:00,0.0148857146999965,0.0525,0.105,-0.0525,-0.03,-0.12,0.0211628483500034,0.03,0.06,0.12,0.0474128483499965
06-11 20:00:00+02:00,0.02625,0.0525,0.0922030357999966,-0.0525,-0.03,-0.12,0.0207208022500033,0.03,0.06,0.12,0.0469708022499965
06-11 21:00:00+02:00,-0.02625,0.03026130673,0.105,0.0,-0.03,-0.12,0.0299009477,0.03,0.06,0.12,0.0299009477
06-11 22:00:00+02:00,-0.02625,0.0525,0.0877385865099999,0.0,-0.03,-0.12,0.02647910715,0.03,0.06,0.12,0.02647910715
06-11 23:00:00+02:00,-0.02625,0.04265262909,0.105,0.0,-0.03,-0.12,0.0237254314,0.03,0.06,0.12,0.0237254314
06-12 00:00:00+02:00,-0.02625,0.04450415487,0.105,0.0,-0.03,-0.12,0.0216921048999999,0.03,0.06,0.12,0.0216921048999999
06-12 01:00:00+02:00,-0.02625,0.049570081665,0.105,0.0,-0.03,-0.12,0.0186831610949999,0.03,0.06,0.12,0.0186831610949999
06-12 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03030054363,-0.03,0.034506557029999,-0.12,0.0303005436300008
06-12 03:00:00+02:00,-0.02625,0.046954904585,0.105,0.0,-0.03,-0.12,0.019071983665,0.03,0.06,0.12,0.019071983665
06-12 04:00:00+02:00,-0.02625,0.0525,0.0974385606549999,0.0,-0.03,-0.12,0.0195572088449999,0.03,0.06,0.12,0.0195572088449999
06-12 05:00:00+02:00,-0.02625,0.04168848913,0.105,0.0,-0.03,-0.12,0.0218464607499999,0.03,0.06,0.12,0.0218464607499999
06-12 06:00:00+02:00,-0.02625,0.03782472052,0.105,0.0,-0.03,-0.12,0.0241771767499999,0.03,0.06,0.12,0.0241771767499999
06-12 07:00:00+02:00,-0.02625,0.0333576717099999,0.105,0.0,-0.03,-0.12,0.0237564266,0.03,0.06,0.12,0.0237564266
06-12 08:00:00+02:00,-0.02625,0.0525,0.08515114487,0.0,-0.03,-0.12,0.0221682892999999,0.03,0.06,0.12,0.0221682892999999
06-12 09:00:00+02:00,-0.02625,0.03174057022,0.105,0.0,-0.03,-0.12,0.0220981917499999,0.03,0.06,0.12,0.0220981917499999
06-12 10:00:00+02:00,-0.02625,0.0312381122299999,0.105,0.0,-0.03,-0.12,0.02172872925,0.03,0.06,0.12,0.02172872925
06-12 11:00:00+02:00,-0.02625,0.02983538941,0.105,0.0,-0.03,-0.12,0.0233370047499999,0.03,0.06,0.12,0.0233370047499999
06-12 12:00:00+02:00,-0.02625,0.02921526823,0.105,0.0,-0.03,-0.12,0.0255917232499999,0.03,0.06,0.12,0.0255917232499999
06-12 13:00:00+02:00,-0.02625,0.0525,0.0815992393599999,0.0,-0.03,-0.12,0.0279697923,0.03,0.06,0.12,0.0279697923
06-12 14:00:00+02:00,-0.02625,0.0300966384099999,0.105,0.0,-0.03,-0.12,0.02979838075,0.03,0.06,0.12,0.02979838075
06-12 15:00:00+02:00,-0.02625,0.0525,0.0841910152499999,0.0,-0.03,-0.12,0.03179978335,0.03,0.06,0.12,0.03179978335
06-12 16:00:00+02:00,-0.02625,0.0525,0.0835656631999999,0.0,-0.03,-0.12,0.03381025145,0.03,0.06,0.12,0.03381025145
06-12 17:00:00+02:00,-0.02625,0.0291039971499999,0.105,0.0,-0.03,-0.12,0.0350258674999999,0.03,0.06,0.12,0.0350258674999999
06-12 18:00:00+02:00,0.0172658821399965,0.0525,0.105,-0.0525,-0.03,-0.12,0.0228490057000034,0.03,0.06,0.12,0.0490990056999966
06-12 19:00:00+02:00,0.0124101697899966,0.0525,0.105,-0.0525,-0.03,-0.12,0.0245009966000033,0.03,0.06,0.12,0.0507509965999965
06-12 20:00:00+02:00,0.0086291847399966,0.0525,0.105,-0.0525,-0.03,-0.12,0.0229424316500033,0.03,0.06,0.12,0.0491924316499965
06-12 21:00:00+02:00,-0.02625,0.0258095740899999,0.105,0.0,-0.03,-0.12,0.03110516375,0.03,0.06,0.12,0.03110516375
06-12 22:00:00+02:00,-0.02625,0.0525,0.08229220927,0.0,-0.03,-0.12,0.0263426873999999,0.03,0.06,0.12,0.0263426873999999
06-12 23:00:00+02:00,-0.02625,0.0357774477999999,0.105,0.0,-0.03,-0.12,0.0233688084999999,0.03,0.06,0.12,0.0233688084999999
06-13 00:00:00+02:00,-0.02625,0.0525,0.0933833724199999,0.0,-0.03,-0.12,0.02090602065,0.03,0.06,0.12,0.02090602065
06-13 01:00:00+02:00,-0.02625,0.0525,0.09762638701,0.0,-0.03,-0.12,0.01911538501,0.03,0.06,0.12,0.01911538501
06-13 02:00:00+02:00,-0.02625,0.0483329300549999,0.105,0.0,-0.03,-0.12,0.018171737685,0.03,0.06,0.12,0.018171737685
06-13 03:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0303610572199999,-0.03,-0.06,-0.0243641748199977,0.0303610572199977
06-13 04:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03069652597,-0.03,0.0350347394800004,-0.12,0.0306965259699995
06-13 05:00:00+02:00,-0.02625,0.0525,0.0985172993399999,0.0,-0.03,-0.12,0.02040451215,0.03,0.06,0.12,0.02040451215
06-13 06:00:00+02:00,-0.02625,0.0400584782699999,0.105,0.0,-0.03,-0.12,0.02285632105,0.03,0.06,0.12,0.02285632105
06-13 07:00:00+02:00,-0.02625,0.0338614829199999,0.105,0.0,-0.03,-0.12,0.0226452858,0.03,0.06,0.12,0.0226452858
06-13 08:00:00+02:00,-0.02625,0.0525,0.0841393565999999,0.0,-0.03,-0.12,0.0210089169,0.03,0.06,0.12,0.0210089169
06-13 09:00:00+02:00,-0.02625,0.0306516448999999,0.105,0.0,-0.03,-0.12,0.02077615195,0.03,0.06,0.12,0.02077615195
06-13 10:00:00+02:00,-0.02625,0.0310496618099999,0.105,0.0,-0.03,-0.12,0.02166363735,0.03,0.06,0.12,0.02166363735
06-13 11:00:00+02:00,-0.02625,0.03374575443,0.105,0.0,-0.03,-0.12,0.0231831655999999,0.03,0.06,0.12,0.0231831655999999
06-13 12:00:00+02:00,-0.02625,0.0525,0.08848898536,0.0,-0.03,-0.12,0.0253437450499999,0.03,0.06,0.12,0.0253437450499999
06-13 13:00:00+02:00,-0.02625,0.0525,0.09007958658,0.0,-0.03,-0.12,0.0276794147,0.03,0.06,0.12,0.0276794147
06-13 14:00:00+02:00,-0.02625,0.0397394552799999,0.105,0.0,-0.03,-0.12,0.030384396,0.03,0.06,0.12,0.030384396
06-13 15:00:00+02:00,-0.02625,0.04313351558,0.105,0.0,-0.03,-0.12,0.0326949167999999,0.03,0.06,0.12,0.0326949167999999
06-13 16:00:00+02:00,-0.02625,0.0525,0.0978284938899999,0.0,-0.03,-0.12,0.03410942385,0.03,0.06,0.12,0.03410942385
06-13 17:00:00+02:00,-0.02625,0.0525,0.09651962444,0.0,-0.03,-0.12,0.0347984682999999,0.03,0.06,0.12,0.0347984682999999
06-13 18:00:00+02:00,0.02625,0.0525,0.105,-0.0525,-0.03,-0.1119433870400068,0.0169246483700068,0.03,0.06,0.12,0.04317464837
06-13 19:00:00+02:00,0.02625,0.0508606186399965,0.105,-0.0525,-0.03,-0.12,0.0223887843000034,0.03,0.06,0.12,0.0486387842999965
06-13 20:00:00+02:00,0.02625,0.0476781885399965,0.105,-0.0525,-0.03,-0.12,0.0212363769000034,0.03,0.06,0.12,0.0474863768999965
06-13 21:00:00+02:00,-0.02625,0.0525,0.0867076685299999,0.0,-0.03,-0.12,0.0302679240499999,0.03,0.06,0.12,0.0302679240499999
06-13 22:00:00+02:00,-0.02625,0.0394347145,0.105,0.0,-0.03,-0.12,0.0259626027499999,0.03,0.06,0.12,0.0259626027499999
06-13 23:00:00+02:00,-0.02625,0.0525,0.1003559037299999,0.0,-0.03,-0.12,0.0227225751999999,0.03,0.06,0.12,0.0227225751999999
06-14 00:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0359146763799999,-0.03,0.0285247226399973,-0.12,0.0359146763800026
06-14 01:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0352913200399999,-0.03,0.0258545161299969,-0.12,0.035291320040003
06-14 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0358370981199999,-0.03,0.0220283158399972,-0.12,0.0358370981200028
06-14 03:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0363299824599999,-0.03,0.0195026650599983,-0.12,0.0363299824600017
06-14 04:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0354542637099999,-0.03,0.0198703025399969,-0.12,0.035454263710003
06-14 05:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0328089293699999,-0.03,-0.06,-0.0316361313799986,0.0328089293699986
06-14 06:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.02774450138,-0.03,0.041884763890002,-0.12,0.0277445013799979
06-14 07:00:00+02:00,-0.02625,0.0525,0.09181398338,0.0,-0.03,-0.12,0.018432062,0.03,0.06,0.12,0.018432062
06-14 08:00:00+02:00,-0.02625,0.0525,0.0869998391199999,0.0,-0.03,-0.12,0.0174492237,0.03,0.06,0.12,0.0174492237
06-14 09:00:00+02:00,-0.02625,0.0308608046399999,0.105,0.0,-0.03,-0.12,0.0172859271,0.03,0.06,0.12,0.0172859271
06-14 10:00:00+02:00,-0.02625,0.02783482837,0.105,0.0,-0.03,-0.12,0.0184818221999999,0.03,0.06,0.12,0.0184818221999999
06-14 11:00:00+02:00,-0.02625,0.0525,0.0780924336,0.0,-0.03,-0.12,0.02087884355,0.03,0.06,0.12,0.02087884355
06-14 12:00:00+02:00,-0.02625,0.0247125386199999,0.105,0.0,-0.03,-0.12,0.0230828432,0.03,0.06,0.12,0.0230828432
06-14 13:00:00+02:00,-0.02625,0.0525,0.0780414097,0.0,-0.03,-0.12,0.02573812995,0.03,0.06,0.12,0.02573812995
06-14 14:00:00+02:00,-0.02625,0.0257942658499999,0.105,0.0,-0.03,-0.12,0.0291045738,0.03,0.06,0.12,0.0291045738
06-14 15:00:00+02:00,0.02625,0.0525,0.0937067915499966,-0.0525,-0.03,-0.12,0.0186950183500033,0.03,0.06,0.12,0.0449450183499965
06-14 16:00:00+02:00,0.02625,0.0443803952199965,0.105,-0.0525,-0.03,-0.12,0.0204186818500033,0.03,0.06,0.12,0.0466686818499965
06-14 17:00:00+02:00,0.02625,0.0525,0.0971192307699966,-0.0525,-0.03,-0.12,0.0209570400500034,0.03,0.06,0.12,0.0472070400499965
06-14 18:00:00+02:00,0.02625,0.0525,0.0985693858599965,-0.0525,-0.03,-0.12,0.0204506427000034,0.03,0.06,0.12,0.0467006426999966
06-14 19:00:00+02:00,0.02625,0.0525,0.0967595404299965,-0.0525,-0.03,-0.12,0.0208378803000034,0.03,0.06,0.12,0.0470878802999965
06-14 20:00:00+02:00,-0.02625,0.0525,0.08437748018,0.0,-0.03,-0.12,0.0315514343,0.03,0.06,0.12,0.0315514343
06-14 21:00:00+02:00,-0.02625,0.0525,0.08812505106,0.0,-0.03,-0.12,0.027576365,0.03,0.06,0.12,0.027576365
06-14 22:00:00+02:00,-0.02625,0.04168737592,0.105,0.0,-0.03,-0.12,0.0235033681499999,0.03,0.06,0.12,0.0235033681499999
06-14 23:00:00+02:00,-0.02625,0.0479532231999999,0.105,0.0,-0.03,-0.12,0.02099921585,0.03,0.06,0.12,0.02099921585
06-15 00:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0355125471799999,-0.03,-0.06,-0.0340265897700033,0.0355125471800033
06-15 01:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03617188682,-0.03,0.0209407030799999,-0.12,0.03617188682
06-15 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0359942034999999,-0.03,-0.06,-0.0412440733599994,0.0359942034999994
06-15 03:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0370469451899999,-0.03,-0.06,-0.0452359395599975,0.0370469451899975
06-15 04:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0363324764399999,-0.03,0.0140995023000023,-0.12,0.0363324764399976
06-15 05:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0348720784999999,-0.03,-0.06,-0.04159622865,0.0348720785
06-15 06:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03255820968,-0.03,0.0262725780399992,-0.12,0.0325582096800007
06-15 07:00:00+02:00,-0.02625,0.0525,0.10066832144,0.0,-0.03,-0.12,0.0165611255999999,0.03,0.06,0.12,0.0165611255999999
06-15 08:00:00+02:00,-0.02625,0.0525,0.09690149108,0.0,-0.03,-0.12,0.0161733798,0.03,0.06,0.12,0.0161733798
06-15 09:00:00+02:00,-0.02625,0.0401701708699999,0.105,0.0,-0.03,-0.12,0.0164745395,0.03,0.06,0.12,0.0164745395
06-15 10:00:00+02:00,-0.02625,0.0525,0.08846244475,0.0,-0.03,-0.12,0.0180343572499999,0.03,0.06,0.12,0.0180343572499999
06-15 11:00:00+02:00,-0.02625,0.03399047012,0.105,0.0,-0.03,-0.12,0.0192374203999999,0.03,0.06,0.12,0.0192374203999999
06-15 12:00:00+02:00,-0.02625,0.0335729902499999,0.105,0.0,-0.03,-0.12,0.02195071175,0.03,0.06,0.12,0.02195071175
06-15 13:00:00+02:00,0.02625,0.0525,0.1000851578699965,-0.0525,-0.03,-0.12,0.0121496639000034,0.03,0.06,0.12,0.0383996638999966
06-15 14:00:00+02:00,0.0221299184199965,0.0525,0.105,-0.0525,-0.03,-0.12,0.0155909346000034,0.03,0.06,0.12,0.0418409345999965
06-15 15:00:00+02:00,0.0232743129299966,0.0525,0.105,-0.0525,-0.03,-0.12,0.0186154307500033,0.03,0.06,0.12,0.0448654307499965
06-15 16:00:00+02:00,0.02625,0.0525,0.0999588442599966,-0.0525,-0.03,-0.12,0.0215019546500034,0.03,0.06,0.12,0.0477519546499966
