LoadLevel,Node_1_Node_2_cac1,Node_1_Node_2_cac3,Node_1_Node_2_eac1,Node_1_Node_3_cac1,Node_1_Node_3_cac2,Node_1_Node_3_cac3,Node_1_Node_3_eac1,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_3_eac1
03-23 00:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.05383959752,0.06,-0.03,-0.06,-0.0343131228399999,0.06
03-23 01:00:00+01:00,-0.02625,-0.105,0.0,0.02047509955,-0.06,0.12,0.06,-0.03,0.02928952185,-0.12,0.06
03-23 02:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10820133484,0.06,-0.03,0.03217731095,-0.12,0.06
03-23 03:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0136606111099999,0.12,0.06,-0.03,-0.06,-0.02526900275,0.06
03-23 04:00:00+01:00,-0.02625,-0.105,0.0,0.0163302181199999,-0.06,0.12,0.06,-0.03,0.03690267678,-0.12,0.06
03-23 05:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10541303723,0.06,-0.03,0.0412859787699999,-0.12,0.06
03-23 06:00:00+01:00,-0.02625,-0.105,0.0,0.01408796056,-0.06,0.12,0.06,-0.03,-0.06,-0.01410310675,0.06
03-23 07:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0411937467599999,0.06,-0.03,-0.06,-0.0075190628899999,0.06
03-23 08:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.02207797348,0.12,0.06,-0.03,0.05419073414,-0.12,0.06
03-23 09:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.03601217468,0.06,-0.03,-0.06,-0.00912672656,0.06
03-23 10:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0966352663999999,0.06,-0.03,-0.06,-0.0162852597599999,0.06
03-23 11:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.02100232532,0.12,0.06,-0.03,-0.06,-0.0239211050499999,0.06
03-23 12:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1041674180799999,0.06,-0.03,-0.06,-0.0322538946399999,0.06
03-23 13:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.01213638616,0.12,0.06,-0.03,0.02376355749,-0.12,0.06
03-23 14:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.05035356789,0.06,-0.03,-0.06,-0.03703026405,0.06
03-23 15:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1153246531999999,0.06,-0.03,0.02215696226,-0.12,0.06
03-23 16:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.00199987586,0.12,0.06,-0.03,-0.06,-0.0344366753,0.06
03-23 17:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0019833700899999,0.12,0.06,-0.03,0.02959513294,-0.12,0.06
03-23 18:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0047871557499999,0.12,0.06,-0.03,-0.06,-0.0261191749499999,0.06
03-23 19:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.00822785796,0.12,0.06,-0.03,0.03175943394,-0.12,0.06
03-23 20:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.0788714745,0.06,-0.03,-0.06,0.0434050075199931,0.0337500000000068
03-23 21:00:00+01:00,-0.02625,-0.105,0.0525,-0.00580083836,-0.06,0.12,0.06,-0.03,-0.06,0.0316219395799932,0.0337500000000068
03-23 22:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.09017113813,0.06,0.03,0.0208241519799931,-0.12,0.0337500000000068
03-23 23:00:00+01:00,-0.02625,-0.105,0.0525,0.0043262583599999,-0.06,0.12,0.06,-0.03,-0.06,0.0149732785199931,0.0337500000000068
03-24 00:00:00+01:00,-0.02625,-0.105,0.0525,0.0049084804799999,-0.06,0.12,0.06,-0.03,-0.06,0.0139345697399931,0.0337500000000068
03-24 01:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.0341079566599999,0.06,0.03,0.0147571087999931,-0.12,0.0337500000000068
03-24 02:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.02605180346,0.12,0.06,-0.03,-0.06,0.0153195633099931,0.0337500000000068
03-24 03:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.09181283582,0.06,-0.03,-0.06,0.0210298453599931,0.0337500000000068
03-24 04:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0187824364099999,0.12,0.06,-0.03,-0.06,-0.0449970957799999,0.06
03-24 05:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0160684551599999,0.12,0.06,-0.03,0.0266471213399999,-0.12,0.06
03-24 06:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0748856471299999,0.06,-0.03,0.0291693803699999,-0.12,0.06
03-24 07:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.07211255607,0.06,-0.03,-0.06,-0.0331059963299999,0.06
03-24 08:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.01603541948,0.06,-0.03,-0.06,0.0419900962999931,0.0337500000000068
03-24 09:00:00+01:00,-0.02625,-0.105,0.0525,-0.01445262783,-0.06,0.12,0.06,-0.03,-0.06,0.0344910165599932,0.0337500000000068
03-24 10:00:00+01:00,-0.02625,-0.105,0.0525,-0.0114997983699999,-0.06,0.12,0.06,-0.0044786507400068,0.06,-0.12,0.0337500000000068
03-24 11:00:00+01:00,-0.02625,-0.105,0.0525,-0.0092933370599999,-0.06,0.12,0.06,-0.03,-0.06,0.0186237397099931,0.0337500000000068
03-24 12:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.02295080223,0.06,0.03,0.0133756416099931,-0.12,0.0337500000000068
03-24 13:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.03503699718,0.12,0.06,-0.03,-0.06,0.0100437670299931,0.0337500000000068
03-24 14:00:00+01:00,-0.02625,-0.105,0.0525,-0.00239289093,-0.06,0.12,0.06,-0.03,-0.06,0.0066298493999931,0.0337500000000068
03-24 15:00:00+01:00,-0.02625,-0.105,0.0525,0.00232979895,-0.06,0.12,0.06,-0.03,-0.06,0.0036007558999931,0.0337500000000068
03-24 16:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.02561810671,0.12,0.06,0.03,0.0071020325999932,-0.12,0.0337500000000068
03-24 17:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.02625053349,0.12,0.06,-0.03,-0.06,0.0157637141499931,0.0337500000000068
03-24 18:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.02729277962,0.12,0.06,-0.03,-0.06,0.0261452943399931,0.0337500000000068
03-24 19:00:00+01:00,-0.02625,-0.105,0.0525,0.0007636781399999,-0.06,0.12,0.06,-0.0002906732300067,0.06,-0.12,0.0337500000000068
03-24 20:00:00+01:00,-0.02625,-0.105,0.0525,0.0011373861699999,-0.06,0.12,0.06,-0.03,-0.06,0.0270089586699932,0.0337500000000068
03-24 21:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.0308596063999999,0.12,0.06,-0.0068430686300068,0.06,-0.12,0.0337500000000068
03-24 22:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.08987067782,0.06,-0.03,-0.06,0.0179451833999931,0.0337500000000068
03-24 23:00:00+01:00,-0.02625,-0.105,0.0525,-0.0015537254599999,-0.06,0.12,0.06,-0.0119096407000068,0.06,-0.12,0.0337500000000068
03-25 00:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.09095859713,0.06,-0.0146880131000068,0.06,-0.12,0.0337500000000068
03-25 01:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.0295142861999999,0.12,0.06,-0.03,-0.06,0.0163607065599931,0.0337500000000068
03-25 02:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.0277325028899999,0.12,0.06,-0.03,-0.06,0.0160776137399931,0.0337500000000068
03-25 03:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.0377386377299999,0.06,-0.03,-0.06,0.0136870187799931,0.0337500000000068
03-25 04:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.0403585929299999,0.06,-0.03,-0.06,0.0180189922499932,0.0337500000000068
03-25 05:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.0175860445699999,0.12,0.06,-0.03,-0.06,0.0240160121699931,0.0337500000000068
03-25 06:00:00+01:00,-0.02625,-0.105,0.0525,0.0138494585699999,-0.06,0.12,0.06,-0.03,-0.06,0.0227520318299931,0.0337500000000068
03-25 07:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.10555853359,0.06,0.03,0.0159415961699931,-0.12,0.0337500000000068
03-25 08:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.047401243,0.06,-0.03,-0.06,-9.006134000683064e-05,0.0337500000000068
03-25 09:00:00+01:00,0.02625,0.105,0.0525,-0.0007533444799999,-0.06,-0.12,0.06,0.03,0.06,0.0640226687699931,0.0337500000000068
03-25 10:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.0829567663499999,0.06,-0.03,0.06,0.1064976844999931,0.0337500000000068
03-25 11:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.0799673329999999,0.06,-0.03,0.06,0.0976064103399931,0.0337500000000068
03-25 12:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.0181979611399999,-0.12,0.06,-0.03,0.06,0.0932603698199931,0.0337500000000068
03-25 13:00:00+01:00,0.02625,0.105,0.0525,0.0128237003099999,-0.06,-0.12,0.06,-0.03,0.0343177601299931,0.12,0.0337500000000068
03-25 14:00:00+01:00,0.02625,0.105,0.0525,0.01290176906,-0.06,-0.12,0.06,-0.03,0.06,0.0976273760199931,0.0337500000000068
03-25 15:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.0765068476199999,0.06,-0.03,0.0417529827499931,0.12,0.0337500000000068
03-25 16:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.0771961049099999,0.06,-0.03,0.06,0.1098047289599931,0.0337500000000068
03-25 17:00:00+01:00,0.02625,0.105,0.0525,0.00881134197,-0.06,-0.12,0.06,0.03,0.06,0.0656671121199931,0.0337500000000068
03-25 18:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.11570529615,0.06,-0.03,-0.06,0.0026160800899931,0.0337500000000068
03-25 19:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.10571971076,0.06,-0.03,-0.06,0.0177843823799931,0.0337500000000068
03-25 20:00:00+01:00,-0.02625,-0.105,0.0525,0.01223338263,-0.06,0.12,0.06,-0.03,-0.06,0.0193511644899931,0.0337500000000068
03-25 21:00:00+01:00,-0.02625,-0.105,0.0525,0.0089657930499999,-0.06,0.12,0.06,-0.03,-0.06,0.0175094368399931,0.0337500000000068
03-25 22:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.03799613156,0.06,-0.03,-0.06,0.0140259789199931,0.0337500000000068
03-25 23:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.03630813259,0.06,-0.03,-0.06,0.0156531072399931,0.0337500000000068
03-26 00:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.0360973700699999,0.06,0.03,0.0164624296799931,-0.12,0.0337500000000068
03-26 01:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.0362039939599999,0.06,-0.03,-0.06,0.0168197676399932,0.0337500000000068
03-26 02:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.0244957395099999,0.12,0.06,-0.03,-0.06,0.0190717476799931,0.0337500000000068
03-26 03:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.09495080201,0.06,0.03,0.0223311793799931,-0.12,0.0337500000000068
03-26 04:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.08812840312,0.06,-0.03,0.0111287563699999,-0.12,0.06
03-26 05:00:00+01:00,-0.02625,-0.105,0.0525,0.0057854223,-0.06,0.12,0.06,-0.03,-0.06,0.0395358808999932,0.0337500000000068
03-26 06:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.0243422074199999,0.12,0.06,-0.03,-0.06,0.0387484441199931,0.0337500000000068
03-26 07:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.0334834133,0.06,0.03,0.0329694653999931,-0.12,0.0337500000000068
03-26 08:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.03147926192,0.06,0.03,0.0201839527099931,-0.12,0.0337500000000068
03-26 09:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.03130719762,0.06,0.03,0.0075302249999931,-0.12,0.0337500000000068
03-26 10:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.03368700497,0.06,-0.03,0.0554040962899931,-0.12,0.0337500000000068
03-26 11:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.04948700863,-0.12,0.06,0.03,0.0106154121199931,0.12,0.0337500000000068
03-26 12:00:00+01:00,0.02625,0.105,0.0525,-0.01888267156,-0.06,-0.12,0.06,-0.0249257863200068,0.06,0.12,0.0337500000000068
03-26 13:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.0489331101699999,-0.12,0.06,0.03,0.0053305127699931,0.12,0.0337500000000068
03-26 14:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.1059419436499999,0.06,-0.0255735206800068,0.06,0.12,0.0337500000000068
03-26 15:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.10470452713,0.06,0.03,0.0097072092899931,0.12,0.0337500000000068
03-26 16:00:00+01:00,0.02625,0.105,0.0525,-0.0143780873999999,-0.06,-0.12,0.06,0.03,0.0162958459199931,0.12,0.0337500000000068
03-26 17:00:00+01:00,-0.02625,-0.105,0.0525,0.0086272835799999,-0.06,0.12,0.06,-0.03,-0.06,0.0042183705199932,0.0337500000000068
03-26 18:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.02342268697,0.12,0.06,0.03,0.0188271665999931,-0.12,0.0337500000000068
03-26 19:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.02435548474,0.12,0.06,-0.03,-0.06,0.0229008256499932,0.0337500000000068
03-26 20:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.03700250053,0.06,-0.03,-0.06,0.0200209942899931,0.0337500000000068
03-26 21:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.0384797000999999,0.06,-0.03,-0.06,0.0135906236099931,0.0337500000000068
03-26 22:00:00+01:00,-0.02625,-0.105,0.0525,0.01002456398,-0.06,0.12,0.06,-0.03,-0.06,0.0077144196199931,0.0337500000000068
03-26 23:00:00+01:00,-0.02625,-0.105,0.0525,0.0100571216099999,-0.06,0.12,0.06,-0.0235096681300068,0.06,-0.12,0.0337500000000068
03-27 00:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.09962646486,0.06,-0.03,-0.06,0.0066304830699931,0.0337500000000068
03-27 01:00:00+01:00,-0.02625,-0.105,0.0525,0.0106098824799999,-0.06,0.12,0.06,-0.0239329769700068,0.06,-0.12,0.0337500000000068
03-27 02:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.01952281977,0.12,0.06,-0.0222739462300067,0.06,-0.12,0.0337500000000068
03-27 03:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.02091519703,0.12,0.06,-0.0177462312600068,0.06,-0.12,0.0337500000000068
03-27 04:00:00+01:00,-0.02625,-0.105,0.0525,0.0073777041,-0.06,0.12,0.06,-0.0087357440200068,0.06,-0.12,0.0337500000000068
03-27 05:00:00+01:00,-0.02625,-0.105,0.0525,0.00205003587,-0.06,0.12,0.06,0.0043226323299931,0.06,-0.12,0.0337500000000068
03-27 06:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.03164478123,0.12,0.06,-0.03,-0.06,0.0381526322299932,0.0337500000000068
03-27 07:00:00+01:00,-0.02625,-0.105,0.0525,-0.00413696655,-0.06,0.12,0.06,-0.03,-0.06,0.0338211515099932,0.0337500000000068
03-27 08:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.03874661777,0.12,0.06,-0.03,-0.06,0.0213808410399931,0.0337500000000068
03-27 09:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.02047775549,0.06,-0.03,-0.06,0.0064248953299931,0.0337500000000068
03-27 10:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,0.06,0.0210418941199999,0.06,-0.03,-0.06,-0.0039057063800067,0.0337500000000068
03-27 11:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.12,0.0597461304899999,0.03,0.06,0.0721539129099952,0.0334961304900048
03-27 12:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.05698115753,-0.12,0.06,-0.0232038442500068,0.06,0.12,0.0337500000000068
03-27 13:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.1152846523999999,0.06,0.03,0.06,0.0659474243199931,0.0337500000000068
03-27 14:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.11502939216,0.06,0.03,0.0070546774299931,0.12,0.0337500000000068
03-27 15:00:00+01:00,0.02625,0.105,0.0525,-0.0259510319199999,-0.06,-0.12,0.06,0.03,0.06,0.0720567567399931,0.0337500000000068
03-27 16:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.0563382546599999,-0.12,0.06,0.03,0.06,0.0792089182499931,0.0337500000000068
03-27 17:00:00+01:00,-0.02625,-0.105,0.0525,-0.00551899615,-0.06,0.12,0.06,-0.03,-0.06,0.0095005449899931,0.0337500000000068
03-27 18:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0127142646099999,0.12,0.06,-0.03,-0.06,-0.0484655481799999,0.06
03-27 19:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0685128356299999,0.06,-0.03,0.02245635102,-0.12,0.06
03-27 20:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06954174586,0.06,-0.03,0.01945796488,-0.12,0.06
03-27 21:00:00+01:00,-0.02625,-0.105,0.0525,-0.00943591091,-0.06,0.12,0.06,0.0002402271199931,0.06,-0.12,0.0337500000000068
03-27 22:00:00+01:00,-0.02625,-0.105,0.0525,-0.0079017034399999,-0.06,0.12,0.06,-0.03,-0.06,0.0239487022499931,0.0337500000000068
03-27 23:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.08172351651,0.06,-0.03,-0.06,0.0222514123899931,0.0337500000000068
03-28 00:00:00+01:00,-0.02625,-0.105,0.0525,-0.0083412854299999,-0.06,0.12,0.06,-0.0080197982800068,0.06,-0.12,0.0337500000000068
03-28 01:00:00+01:00,-0.02625,-0.105,0.0525,-0.01090587317,-0.06,0.12,0.06,-0.0054504035800068,0.06,-0.12,0.0337500000000068
03-28 02:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0118710201199999,0.12,0.06,-0.03,-0.06,-0.0539630052299999,0.06
03-28 03:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0116267259099999,0.12,0.06,-0.03,0.00868869026,-0.12,0.06
03-28 04:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0103079386399999,0.12,0.06,-0.03,0.01550754321,-0.12,0.06
03-28 05:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06710010878,0.06,-0.03,0.02565907278,-0.12,0.06
03-28 06:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0648591228999999,0.06,-0.03,0.0292268282,-0.12,0.06
03-28 07:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0013977196499999,0.12,0.06,-0.03,0.02814291832,-0.12,0.06
03-28 08:00:00+01:00,-0.02625,-0.105,0.0,0.02618407821,-0.06,0.12,0.06,-0.03,-0.06,-0.0426314279399999,0.06
03-28 09:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0060495708599999,0.12,0.06,-0.03,-0.06,-0.0546158508,0.06
03-28 10:00:00+01:00,-0.02625,-0.105,0.0,0.02489011688,-0.06,0.12,0.06,0.0248153805799999,-0.06,-0.12,0.06
03-28 11:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1171606728899999,0.06,-0.03,-0.06,-0.0730810046499999,0.06
03-28 12:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.0656805652599999,0.06,-0.03,-0.06,0.0014025214399931,0.0337500000000068
03-28 13:00:00+01:00,-0.02625,-0.105,0.0525,-0.0224738599799999,-0.06,0.12,0.06,-0.03,0.0588945638999931,-0.12,0.0337500000000068
03-28 14:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.12,0.04826348955,0.0011939795199913,0.06,0.12,0.0220134895500086
03-28 15:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.12,0.0508535766,0.03,0.06,0.0904431984999954,0.0246035766000045
03-28 16:00:00+01:00,-0.02625,-0.105,0.0525,-0.0159070417,-0.06,0.12,0.06,0.03,0.0051942560399931,-0.12,0.0337500000000068
03-28 17:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0068740775199999,0.12,0.06,-0.03,-0.0021145685899999,-0.12,0.06
03-28 18:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0035123596999999,0.12,0.06,-0.03,0.01847882717,-0.12,0.06
03-28 19:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.00051169765,0.12,0.06,-0.03,0.02886633676,-0.12,0.06
03-28 20:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0631293097,0.06,-0.03,0.02471836179,-0.12,0.06
03-28 21:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0634039020499999,0.06,-0.03,-0.06,-0.0393034862099999,0.06
03-28 22:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06538118099,0.06,-0.03,0.0145878851399999,-0.12,0.06
03-28 23:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0670661599299999,0.06,-0.03,-0.06,-0.0496984058099999,0.06
03-29 00:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.00764526427,0.12,0.06,-0.03,0.00890923926,-0.12,0.06
03-29 01:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06686695869,0.06,-0.03,0.0092136017399999,-0.12,0.06
03-29 02:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06806942252,0.06,-0.03,0.00828032728,-0.12,0.06
03-29 03:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.04092177615,0.12,0.06,-0.03,-0.06,0.0242626434499931,0.0337500000000068
03-29 04:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.03934817682,0.12,0.06,-0.0046026468100068,0.06,-0.12,0.0337500000000068
03-29 05:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.03971278706,0.12,0.06,-0.03,-0.06,0.0288861597499932,0.0337500000000068
03-29 06:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0711427270199999,0.06,-0.03,-0.06,-0.0454897024499999,0.06
03-29 07:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06374481211,0.06,-0.03,0.02135706358,-0.12,0.06
03-29 08:00:00+01:00,-0.02625,-0.105,0.0,0.0284182304499999,-0.06,0.12,0.06,-0.03,-0.06,-0.04557469242,0.06
03-29 09:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0574994965199999,0.06,-0.03,-0.06,-0.0559186239399999,0.06
03-29 10:00:00+01:00,-0.02625,-0.105,0.0,0.02653939586,-0.06,0.12,0.06,-0.03,-0.00476568201,-0.12,0.06
03-29 11:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.00342757223,0.12,0.06,-0.03,-0.06,-0.0691948688199999,0.06
03-29 12:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.05892465053,0.06,-0.03,-0.01334021536,-0.12,0.06
03-29 13:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.12,0.05045307619,0.0007989436299963,0.06,0.12,0.0242030761900036
03-29 14:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.12,0.05501141503,0.03,0.0241998182199921,0.12,0.0287614150300078
03-29 15:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.12,0.05493791636,0.0006854540499912,0.06,0.12,0.0286879163600087
03-29 16:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06726029003,0.06,-0.03,-0.06,-0.0659733914799999,0.06
03-29 17:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.00692110119,0.12,0.06,-0.03,0.00631426688,-0.12,0.06
03-29 18:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0684229235399999,0.06,-0.03,-0.06,-0.0420316215499999,0.06
03-29 19:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0680399096999999,0.06,-0.03,0.02246920848,-0.12,0.06
03-29 20:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0674765110399999,0.06,-0.03,0.02036321208,-0.12,0.06
03-29 21:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0673785900299999,0.06,-0.03,0.01638693949,-0.12,0.06
03-29 22:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06989076544,0.06,-0.03,0.00969171726,-0.12,0.06
03-29 23:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0112229970999999,0.12,0.06,-0.03,0.00532337021,-0.12,0.06
03-30 00:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.07654601397,0.06,0.02853226836,-0.06,-0.12,0.06
03-30 01:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.0189042655299999,0.12,0.06,0.02554060096,-0.06,-0.12,0.06
03-30 02:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.08639971241,0.06,-0.03,-0.06,0.0140817905699931,0.0337500000000068
03-30 03:00:00+01:00,-0.02625,-0.105,0.0525,-0.00640745321,-0.06,0.12,0.06,-0.0126720750900068,0.06,-0.12,0.0337500000000068
03-30 04:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0751316764799999,0.06,-0.03,-0.06,-0.0596865384299999,0.06
03-30 05:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.08624907334,0.06,0.03,0.0172641422599931,-0.12,0.0337500000000068
03-30 06:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.03354859385,0.12,0.06,-0.03,-0.06,0.0197106470099932,0.0337500000000068
03-30 07:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.08340462331,0.06,-0.03,-0.06,0.0241249077599931,0.0337500000000068
03-30 08:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.07879782018,0.06,-0.03,-0.06,0.0186461872899931,0.0337500000000068
03-30 09:00:00+01:00,-0.02625,-0.105,0.0525,-0.0163433923299999,-0.06,0.12,0.06,-0.03,-0.06,0.0132728579399931,0.0337500000000068
03-30 10:00:00+01:00,-0.02625,-0.105,0.0525,-0.03,-0.0453255438999999,0.12,0.06,-0.0254901265700068,0.06,-0.12,0.0337500000000068
03-30 11:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.12,0.0542753264199999,-0.0045633983600064,0.06,0.12,0.0280253264200064
03-30 12:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.12,0.0564054857999999,0.03,0.01854263135999,0.12,0.0301554858000099
