,LoadLevel,mEUR
4689,07-15 09:00:00+02:00,304286.00803715084
4690,07-15 10:00:00+02:00,1561283.0123931868
4691,07-15 11:00:00+02:00,1561283.0123931868
4692,07-15 12:00:00+02:00,1561283.0123931868
4693,07-15 13:00:00+02:00,1561283.0123931868
4694,07-15 14:00:00+02:00,1561283.0123931868
4695,07-15 15:00:00+02:00,1561283.0123931868
4696,07-15 16:00:00+02:00,1561283.0123931868
4697,07-15 17:00:00+02:00,1561283.0123931868
4698,07-15 18:00:00+02:00,304286.00803715084
4699,07-15 19:00:00+02:00,304286.00803715084
4700,07-15 20:00:00+02:00,7644.041337475619
4701,07-15 21:00:00+02:00,786.5484074632859
4702,07-15 22:00:00+02:00,786.5484074632859
4703,07-15 23:00:00+02:00,786.5484074632859
4704,07-16 00:00:00+02:00,786.5484074632859
4705,07-16 01:00:00+02:00,786.5484074632859
4706,07-16 02:00:00+02:00,786.5484074632859
4707,07-16 03:00:00+02:00,786.5484074632859
4708,07-16 04:00:00+02:00,786.5484074632859
4709,07-16 05:00:00+02:00,7644.041337475619
4710,07-16 06:00:00+02:00,304286.00803715084
4711,07-16 07:00:00+02:00,304286.00803715084
4712,07-16 08:00:00+02:00,1561283.0123931868
4713,07-16 09:00:00+02:00,1561283.0123931868
4714,07-16 10:00:00+02:00,374021.46572273807
4715,07-16 11:00:00+02:00,374021.46572273807
4716,07-16 12:00:00+02:00,374021.46572273807
4717,07-16 13:00:00+02:00,374021.46572273807
4718,07-16 14:00:00+02:00,374021.46572273807
4719,07-16 15:00:00+02:00,374021.46572273807
4720,07-16 16:00:00+02:00,1561283.0123931868
4721,07-16 17:00:00+02:00,1561283.0123931868
4722,07-16 18:00:00+02:00,1561283.0123931868
4723,07-16 19:00:00+02:00,304286.00803715084
4724,07-16 20:00:00+02:00,7644.041337475619
4725,07-16 21:00:00+02:00,786.5484074632859
4726,07-16 22:00:00+02:00,786.5484074632859
4727,07-16 23:00:00+02:00,786.5484074632859
4728,07-17 00:00:00+02:00,786.5484074632859
4729,07-17 01:00:00+02:00,786.5484074632859
4730,07-17 02:00:00+02:00,786.5484074632859
4731,07-17 03:00:00+02:00,786.5484074632859
4732,07-17 04:00:00+02:00,786.5484074632859
4733,07-17 05:00:00+02:00,7644.041337475619
4734,07-17 06:00:00+02:00,304286.00803715084
4735,07-17 07:00:00+02:00,304286.00803715084
4736,07-17 08:00:00+02:00,1561283.0123931868
4737,07-17 09:00:00+02:00,1561283.0123931868
4738,07-17 10:00:00+02:00,1561283.0123931868
4739,07-17 11:00:00+02:00,374021.46572273807
4740,07-17 12:00:00+02:00,374021.46572273807
4741,07-17 13:00:00+02:00,374021.46572273807
4742,07-17 14:00:00+02:00,374021.46572273807
4743,07-17 15:00:00+02:00,374021.46572273807
4744,07-17 16:00:00+02:00,1561283.0123931868
4745,07-17 17:00:00+02:00,1561283.0123931868
4746,07-17 18:00:00+02:00,304286.00803715084
4747,07-17 19:00:00+02:00,304286.00803715084
4748,07-17 20:00:00+02:00,7644.041337475619
4749,07-17 21:00:00+02:00,786.5484074632859
4750,07-17 22:00:00+02:00,786.5484074632859
4751,07-17 23:00:00+02:00,786.5484074632859
4752,07-18 00:00:00+02:00,786.5484074632859
4753,07-18 01:00:00+02:00,786.5484074632859
4754,07-18 02:00:00+02:00,786.5484074632859
4755,07-18 03:00:00+02:00,786.5484074632859
4756,07-18 04:00:00+02:00,7644.041337475619
4757,07-18 05:00:00+02:00,304286.00803715084
4758,07-18 06:00:00+02:00,304286.00803715084
4759,07-18 07:00:00+02:00,304286.00803715084
4760,07-18 08:00:00+02:00,304286.00803715084
4761,07-18 09:00:00+02:00,1561283.0123931868
4762,07-18 10:00:00+02:00,1561283.0123931868
4763,07-18 11:00:00+02:00,1561283.0123931868
4764,07-18 12:00:00+02:00,1561283.0123931868
4765,07-18 13:00:00+02:00,1561283.0123931868
4766,07-18 14:00:00+02:00,1561283.0123931868
4767,07-18 15:00:00+02:00,1561283.0123931868
4768,07-18 16:00:00+02:00,1561283.0123931868
4769,07-18 17:00:00+02:00,304286.00803715084
4770,07-18 18:00:00+02:00,304286.00803715084
4771,07-18 19:00:00+02:00,304286.00803715084
4772,07-18 20:00:00+02:00,1561283.0123931868
4773,07-18 21:00:00+02:00,786.5484074632859
4774,07-18 22:00:00+02:00,786.5484074632859
4775,07-18 23:00:00+02:00,786.5484074632859
4776,07-19 00:00:00+02:00,786.5484074632859
4777,07-19 01:00:00+02:00,786.5484074632859
4778,07-19 02:00:00+02:00,786.5484074632859
4779,07-19 03:00:00+02:00,786.5484074632859
4780,07-19 04:00:00+02:00,7644.041337475619
4781,07-19 05:00:00+02:00,304286.00803715084
4782,07-19 06:00:00+02:00,304286.00803715084
4783,07-19 07:00:00+02:00,304286.00803715084
4784,07-19 08:00:00+02:00,304286.00803715084
4785,07-19 09:00:00+02:00,1561283.0123931868
4786,07-19 10:00:00+02:00,1561283.0123931868
4787,07-19 11:00:00+02:00,1561283.0123931868
4788,07-19 12:00:00+02:00,1561283.0123931868
4789,07-19 13:00:00+02:00,374021.46572273807
4790,07-19 14:00:00+02:00,374021.46572273807
4791,07-19 15:00:00+02:00,1561283.0123931868
4792,07-19 16:00:00+02:00,1561283.0123931868
4793,07-19 17:00:00+02:00,1561283.0123931868
4794,07-19 18:00:00+02:00,304286.00803715084
4795,07-19 19:00:00+02:00,304286.00803715084
4796,07-19 20:00:00+02:00,7644.041337475619
4797,07-19 21:00:00+02:00,786.5484074632859
4798,07-19 22:00:00+02:00,786.5484074632859
4799,07-19 23:00:00+02:00,786.5484074632859
4800,07-20 00:00:00+02:00,786.5484074632859
4801,07-20 01:00:00+02:00,786.5484074632859
4802,07-20 02:00:00+02:00,786.5484074632859
4803,07-20 03:00:00+02:00,786.5484074632859
4804,07-20 04:00:00+02:00,786.5484074632859
4805,07-20 05:00:00+02:00,786.5484074632859
4806,07-20 06:00:00+02:00,7644.041337475619
4807,07-20 07:00:00+02:00,7644.041337475619
4808,07-20 08:00:00+02:00,786.5484074632859
4809,07-20 09:00:00+02:00,786.5484074632859
4810,07-20 10:00:00+02:00,786.5484074632859
4811,07-20 11:00:00+02:00,786.5484074632859
4812,07-20 12:00:00+02:00,786.5484074632859
4813,07-20 13:00:00+02:00,786.5484074632859
4814,07-20 14:00:00+02:00,786.5484074632859
4815,07-20 15:00:00+02:00,786.5484074632859
4816,07-20 16:00:00+02:00,786.5484074632859
4817,07-20 17:00:00+02:00,786.5484074632859
4818,07-20 18:00:00+02:00,7644.041337475619
4819,07-20 19:00:00+02:00,7644.041337475619
4820,07-20 20:00:00+02:00,786.5484074632859
4821,07-20 21:00:00+02:00,786.5484074632859
4822,07-20 22:00:00+02:00,786.5484074632859
4823,07-20 23:00:00+02:00,786.5484074632859
4824,07-21 00:00:00+02:00,786.5484074632859
4825,07-21 01:00:00+02:00,786.5484074632859
4826,07-21 02:00:00+02:00,786.5484074632859
4827,07-21 03:00:00+02:00,786.5484074632859
4828,07-21 04:00:00+02:00,786.5484074632859
4829,07-21 05:00:00+02:00,786.5484074632859
4830,07-21 06:00:00+02:00,786.5484074632859
4831,07-21 07:00:00+02:00,786.5484074632859
4832,07-21 08:00:00+02:00,786.5484074632859
4833,07-21 09:00:00+02:00,786.5484074632859
4834,07-21 10:00:00+02:00,786.5484074632859
4835,07-21 11:00:00+02:00,786.5484074632859
4836,07-21 12:00:00+02:00,786.5484074632859
4837,07-21 13:00:00+02:00,786.5484074632859
4838,07-21 14:00:00+02:00,786.5484074632859
4839,07-21 15:00:00+02:00,786.5484074632859
4840,07-21 16:00:00+02:00,786.5484074632859
4841,07-21 17:00:00+02:00,786.5484074632859
4842,07-21 18:00:00+02:00,7644.041337475619
4843,07-21 19:00:00+02:00,304286.00803715084
4844,07-21 20:00:00+02:00,7644.041337475619
4845,07-21 21:00:00+02:00,786.5484074632859
4846,07-21 22:00:00+02:00,786.5484074632859
4847,07-21 23:00:00+02:00,786.5484074632859
4848,07-22 00:00:00+02:00,786.5484074632859
4849,07-22 01:00:00+02:00,786.5484074632859
4850,07-22 02:00:00+02:00,786.5484074632859
4851,07-22 03:00:00+02:00,786.5484074632859
4852,07-22 04:00:00+02:00,786.5484074632859
4853,07-22 05:00:00+02:00,304286.00803715084
4854,07-22 06:00:00+02:00,304286.00803715084
4855,07-22 07:00:00+02:00,304286.00803715084
4856,07-22 08:00:00+02:00,304286.00803715084
4857,07-22 09:00:00+02:00,1561283.0123931868
4858,07-22 10:00:00+02:00,1561283.0123931868
4859,07-22 11:00:00+02:00,1561283.0123931868
4860,07-22 12:00:00+02:00,374021.46572273807
4861,07-22 13:00:00+02:00,374021.46572273807
4862,07-22 14:00:00+02:00,1561283.0123931868
4863,07-22 15:00:00+02:00,1561283.0123931868
4864,07-22 16:00:00+02:00,1561283.0123931868
4865,07-22 17:00:00+02:00,304286.00803715084
4866,07-22 18:00:00+02:00,304286.00803715084
4867,07-22 19:00:00+02:00,532513.6510709848
4868,07-22 20:00:00+02:00,7644.041337475619
4869,07-22 21:00:00+02:00,786.5484074632859
4870,07-22 22:00:00+02:00,786.5484074632859
4871,07-22 23:00:00+02:00,786.5484074632859
4872,07-23 00:00:00+02:00,786.5484074632859
4873,07-23 01:00:00+02:00,786.5484074632859
4874,07-23 02:00:00+02:00,786.5484074632859
4875,07-23 03:00:00+02:00,786.5484074632859
4876,07-23 04:00:00+02:00,786.5484074632859
4877,07-23 05:00:00+02:00,7644.041337475619
4878,07-23 06:00:00+02:00,304286.00803715084
4879,07-23 07:00:00+02:00,304286.00803715084
4880,07-23 08:00:00+02:00,1561283.0123931868
4881,07-23 09:00:00+02:00,1561283.0123931868
4882,07-23 10:00:00+02:00,1561283.0123931868
4883,07-23 11:00:00+02:00,374021.46572273807
4884,07-23 12:00:00+02:00,374021.46572273807
4885,07-23 13:00:00+02:00,374021.46572273807
4886,07-23 14:00:00+02:00,374021.46572273807
4887,07-23 15:00:00+02:00,374021.46572273807
4888,07-23 16:00:00+02:00,1561283.0123931868
4889,07-23 17:00:00+02:00,304286.00803715084
4890,07-23 18:00:00+02:00,304286.00803715084
4891,07-23 19:00:00+02:00,532513.6510709848
4892,07-23 20:00:00+02:00,1561283.0123931868
4893,07-23 21:00:00+02:00,786.5484074632859
4894,07-23 22:00:00+02:00,786.5484074632859
4895,07-23 23:00:00+02:00,786.5484074632859
4896,07-24 00:00:00+02:00,786.5484074632859
4897,07-24 01:00:00+02:00,786.5484074632859
4898,07-24 02:00:00+02:00,786.5484074632859
4899,07-24 03:00:00+02:00,786.5484074632859
4900,07-24 04:00:00+02:00,786.5484074632859
4901,07-24 05:00:00+02:00,304286.00803715084
4902,07-24 06:00:00+02:00,304286.00803715084
4903,07-24 07:00:00+02:00,304286.00803715084
4904,07-24 08:00:00+02:00,304286.00803715084
4905,07-24 09:00:00+02:00,1561283.0123931868
4906,07-24 10:00:00+02:00,1561283.0123931868
4907,07-24 11:00:00+02:00,1561283.0123931868
4908,07-24 12:00:00+02:00,374021.46572273807
4909,07-24 13:00:00+02:00,374021.46572273807
4910,07-24 14:00:00+02:00,374021.46572273807
4911,07-24 15:00:00+02:00,1561283.0123931868
4912,07-24 16:00:00+02:00,1561283.0123931868
4913,07-24 17:00:00+02:00,304286.00803715084
4914,07-24 18:00:00+02:00,304286.00803715084
4915,07-24 19:00:00+02:00,532513.6510709848
4916,07-24 20:00:00+02:00,304286.00803715084
4917,07-24 21:00:00+02:00,786.5484074632859
4918,07-24 22:00:00+02:00,786.5484074632859
4919,07-24 23:00:00+02:00,786.5484074632859
4920,07-25 00:00:00+02:00,786.5484074632859
4921,07-25 01:00:00+02:00,786.5484074632859
4922,07-25 02:00:00+02:00,786.5484074632859
4923,07-25 03:00:00+02:00,786.5484074632859
4924,07-25 04:00:00+02:00,786.5484074632859
4925,07-25 05:00:00+02:00,304286.00803715084
4926,07-25 06:00:00+02:00,532513.6510709848
4927,07-25 07:00:00+02:00,532513.6510709848
4928,07-25 08:00:00+02:00,178100.5202370064
4929,07-25 09:00:00+02:00,178100.5202370064
4930,07-25 10:00:00+02:00,178100.5202370064
4931,07-25 11:00:00+02:00,1561283.0123931868
4932,07-25 12:00:00+02:00,1561283.0123931868
4933,07-25 13:00:00+02:00,374021.46572273807
4934,07-25 14:00:00+02:00,1561283.0123931868
4935,07-25 15:00:00+02:00,1561283.0123931868
4936,07-25 16:00:00+02:00,1561283.0123931868
4937,07-25 17:00:00+02:00,304286.00803715084
4938,07-25 18:00:00+02:00,304286.00803715084
4939,07-25 19:00:00+02:00,532513.6510709848
4940,07-25 20:00:00+02:00,304286.00803715084
4941,07-25 21:00:00+02:00,786.5484074632859
4942,07-25 22:00:00+02:00,786.5484074632859
4943,07-25 23:00:00+02:00,786.5484074632859
4944,07-26 00:00:00+02:00,786.5484074632859
4945,07-26 01:00:00+02:00,786.5484074632859
4946,07-26 02:00:00+02:00,786.5484074632859
4947,07-26 03:00:00+02:00,786.5484074632859
4948,07-26 04:00:00+02:00,786.5484074632859
4949,07-26 05:00:00+02:00,304286.00803715084
4950,07-26 06:00:00+02:00,304286.00803715084
4951,07-26 07:00:00+02:00,304286.00803715084
4952,07-26 08:00:00+02:00,304286.00803715084
4953,07-26 09:00:00+02:00,1561283.0123931868
4954,07-26 10:00:00+02:00,1561283.0123931868
4955,07-26 11:00:00+02:00,374021.46572273807
4956,07-26 12:00:00+02:00,374021.46572273807
4957,07-26 13:00:00+02:00,374021.46572273807
4958,07-26 14:00:00+02:00,374021.46572273807
4959,07-26 15:00:00+02:00,374021.46572273807
4960,07-26 16:00:00+02:00,1561283.0123931868
4961,07-26 17:00:00+02:00,1561283.0123931868
4962,07-26 18:00:00+02:00,304286.00803715084
4963,07-26 19:00:00+02:00,304286.00803715084
4964,07-26 20:00:00+02:00,7644.041337475619
4965,07-26 21:00:00+02:00,786.5484074632859
4966,07-26 22:00:00+02:00,786.5484074632859
4967,07-26 23:00:00+02:00,786.5484074632859
4968,07-27 00:00:00+02:00,786.5484074632859
4969,07-27 01:00:00+02:00,786.5484074632859
4970,07-27 02:00:00+02:00,786.5484074632859
4971,07-27 03:00:00+02:00,786.5484074632859
4972,07-27 04:00:00+02:00,786.5484074632859
4973,07-27 05:00:00+02:00,786.5484074632859
4974,07-27 06:00:00+02:00,786.5484074632859
4975,07-27 07:00:00+02:00,786.5484074632859
4976,07-27 08:00:00+02:00,786.5484074632859
4977,07-27 09:00:00+02:00,786.5484074632859
4978,07-27 10:00:00+02:00,786.5484074632859
4979,07-27 11:00:00+02:00,786.5484074632859
4980,07-27 12:00:00+02:00,786.5484074632859
4981,07-27 13:00:00+02:00,786.5484074632859
4982,07-27 14:00:00+02:00,786.5484074632859
4983,07-27 15:00:00+02:00,786.5484074632859
4984,07-27 16:00:00+02:00,786.5484074632859
4985,07-27 17:00:00+02:00,786.5484074632859
4986,07-27 18:00:00+02:00,7644.041337475619
4987,07-27 19:00:00+02:00,7644.041337475619
4988,07-27 20:00:00+02:00,786.5484074632859
4989,07-27 21:00:00+02:00,786.5484074632859
4990,07-27 22:00:00+02:00,786.5484074632859
4991,07-27 23:00:00+02:00,786.5484074632859
4992,07-28 00:00:00+02:00,786.5484074632859
4993,07-28 01:00:00+02:00,786.5484074632859
4994,07-28 02:00:00+02:00,786.5484074632859
4995,07-28 03:00:00+02:00,786.5484074632859
4996,07-28 04:00:00+02:00,786.5484074632859
4997,07-28 05:00:00+02:00,786.5484074632859
4998,07-28 06:00:00+02:00,786.5484074632859
4999,07-28 07:00:00+02:00,786.5484074632859
5000,07-28 08:00:00+02:00,786.5484074632859
5001,07-28 09:00:00+02:00,786.5484074632859
5002,07-28 10:00:00+02:00,786.5484074632859
5003,07-28 11:00:00+02:00,786.5484074632859
5004,07-28 12:00:00+02:00,786.5484074632859
5005,07-28 13:00:00+02:00,786.5484074632859
5006,07-28 14:00:00+02:00,786.5484074632859
5007,07-28 15:00:00+02:00,786.5484074632859
5008,07-28 16:00:00+02:00,786.5484074632859
5009,07-28 17:00:00+02:00,786.5484074632859
5010,07-28 18:00:00+02:00,786.5484074632859
5011,07-28 19:00:00+02:00,786.5484074632859
5012,07-28 20:00:00+02:00,786.5484074632859
5013,07-28 21:00:00+02:00,786.5484074632859
5014,07-28 22:00:00+02:00,786.5484074632859
5015,07-28 23:00:00+02:00,786.5484074632859
5016,07-29 00:00:00+02:00,786.5484074632859
5017,07-29 01:00:00+02:00,786.5484074632859
5018,07-29 02:00:00+02:00,786.5484074632859
5019,07-29 03:00:00+02:00,786.5484074632859
5020,07-29 04:00:00+02:00,786.5484074632859
5021,07-29 05:00:00+02:00,7644.041337475619
5022,07-29 06:00:00+02:00,1561283.0123931868
5023,07-29 07:00:00+02:00,1561283.0123931868
5024,07-29 08:00:00+02:00,1561283.0123931868
5025,07-29 09:00:00+02:00,374021.46572273807
5026,07-29 10:00:00+02:00,374021.46572273807
5027,07-29 11:00:00+02:00,374021.46572273807
5028,07-29 12:00:00+02:00,374021.46572273807
5029,07-29 13:00:00+02:00,374021.46572273807
5030,07-29 14:00:00+02:00,374021.46572273807
5031,07-29 15:00:00+02:00,374021.46572273807
5032,07-29 16:00:00+02:00,374021.46572273807
5033,07-29 17:00:00+02:00,1561283.0123931868
5034,07-29 18:00:00+02:00,1561283.0123931868
5035,07-29 19:00:00+02:00,304286.00803715084
5036,07-29 20:00:00+02:00,7644.041337475619
5037,07-29 21:00:00+02:00,786.5484074632859
5038,07-29 22:00:00+02:00,786.5484074632859
5039,07-29 23:00:00+02:00,786.5484074632859
5040,07-30 00:00:00+02:00,786.5484074632859
5041,07-30 01:00:00+02:00,786.5484074632859
5042,07-30 02:00:00+02:00,786.5484074632859
5043,07-30 03:00:00+02:00,786.5484074632859
5044,07-30 04:00:00+02:00,786.5484074632859
5045,07-30 05:00:00+02:00,7644.041337475619
5046,07-30 06:00:00+02:00,304286.00803715084
5047,07-30 07:00:00+02:00,304286.00803715084
5048,07-30 08:00:00+02:00,1561283.0123931868
5049,07-30 09:00:00+02:00,1561283.0123931868
5050,07-30 10:00:00+02:00,374021.46572273807
5051,07-30 11:00:00+02:00,374021.46572273807
5052,07-30 12:00:00+02:00,374021.46572273807
5053,07-30 13:00:00+02:00,374021.46572273807
5054,07-30 14:00:00+02:00,374021.46572273807
5055,07-30 15:00:00+02:00,374021.46572273807
5056,07-30 16:00:00+02:00,1561283.0123931868
5057,07-30 17:00:00+02:00,1561283.0123931868
5058,07-30 18:00:00+02:00,304286.00803715084
5059,07-30 19:00:00+02:00,304286.00803715084
5060,07-30 20:00:00+02:00,1561283.0123931868
5061,07-30 21:00:00+02:00,786.5484074632859
5062,07-30 22:00:00+02:00,786.5484074632859
5063,07-30 23:00:00+02:00,786.5484074632859
5064,07-31 00:00:00+02:00,786.5484074632859
5065,07-31 01:00:00+02:00,786.5484074632859
5066,07-31 02:00:00+02:00,786.5484074632859
5067,07-31 03:00:00+02:00,786.5484074632859
5068,07-31 04:00:00+02:00,786.5484074632859
5069,07-31 05:00:00+02:00,7644.041337475619
5070,07-31 06:00:00+02:00,304286.00803715084
5071,07-31 07:00:00+02:00,304286.00803715084
5072,07-31 08:00:00+02:00,1561283.0123931868
5073,07-31 09:00:00+02:00,1561283.0123931868
5074,07-31 10:00:00+02:00,1561283.0123931868
5075,07-31 11:00:00+02:00,1561283.0123931868
5076,07-31 12:00:00+02:00,1561283.0123931868
5077,07-31 13:00:00+02:00,374021.46572273807
5078,07-31 14:00:00+02:00,1561283.0123931868
5079,07-31 15:00:00+02:00,1561283.0123931868
5080,07-31 16:00:00+02:00,1561283.0123931868
5081,07-31 17:00:00+02:00,304286.00803715084
5082,07-31 18:00:00+02:00,304286.00803715084
5083,07-31 19:00:00+02:00,304286.00803715084
5084,07-31 20:00:00+02:00,7644.041337475619
5085,07-31 21:00:00+02:00,786.5484074632859
5086,07-31 22:00:00+02:00,786.5484074632859
5087,07-31 23:00:00+02:00,786.5484074632859
5088,08-01 00:00:00+02:00,786.5484074632859
5089,08-01 01:00:00+02:00,786.5484074632859
5090,08-01 02:00:00+02:00,786.5484074632859
5091,08-01 03:00:00+02:00,786.5484074632859
5092,08-01 04:00:00+02:00,786.5484074632859
5093,08-01 05:00:00+02:00,304286.00803715084
5094,08-01 06:00:00+02:00,304286.00803715084
5095,08-01 07:00:00+02:00,304286.00803715084
5096,08-01 08:00:00+02:00,304286.00803715084
5097,08-01 09:00:00+02:00,1561283.0123931868
5098,08-01 10:00:00+02:00,1561283.0123931868
5099,08-01 11:00:00+02:00,1561283.0123931868
5100,08-01 12:00:00+02:00,374021.46572273807
5101,08-01 13:00:00+02:00,374021.46572273807
5102,08-01 14:00:00+02:00,374021.46572273807
5103,08-01 15:00:00+02:00,374021.46572273807
5104,08-01 16:00:00+02:00,1561283.0123931868
5105,08-01 17:00:00+02:00,1561283.0123931868
5106,08-01 18:00:00+02:00,304286.00803715084
5107,08-01 19:00:00+02:00,304286.00803715084
5108,08-01 20:00:00+02:00,7644.041337475619
5109,08-01 21:00:00+02:00,786.5484074632859
5110,08-01 22:00:00+02:00,786.5484074632859
5111,08-01 23:00:00+02:00,786.5484074632859
5112,08-02 00:00:00+02:00,786.5484074632859
5113,08-02 01:00:00+02:00,786.5484074632859
5114,08-02 02:00:00+02:00,786.5484074632859
5115,08-02 03:00:00+02:00,786.5484074632859
5116,08-02 04:00:00+02:00,786.5484074632859
5117,08-02 05:00:00+02:00,304286.00803715084
5118,08-02 06:00:00+02:00,304286.00803715084
5119,08-02 07:00:00+02:00,304286.00803715084
5120,08-02 08:00:00+02:00,304286.00803715084
5121,08-02 09:00:00+02:00,1561283.0123931868
5122,08-02 10:00:00+02:00,1561283.0123931868
5123,08-02 11:00:00+02:00,1561283.0123931868
5124,08-02 12:00:00+02:00,1561283.0123931868
5125,08-02 13:00:00+02:00,374021.46572273807
5126,08-02 14:00:00+02:00,374021.46572273807
5127,08-02 15:00:00+02:00,1561283.0123931868
5128,08-02 16:00:00+02:00,1561283.0123931868
5129,08-02 17:00:00+02:00,1561283.0123931868
5130,08-02 18:00:00+02:00,1561283.0123931868
5131,08-02 19:00:00+02:00,304286.00803715084
5132,08-02 20:00:00+02:00,7644.041337475619
5133,08-02 21:00:00+02:00,786.5484074632859
5134,08-02 22:00:00+02:00,786.5484074632859
5135,08-02 23:00:00+02:00,786.5484074632859
5136,08-03 00:00:00+02:00,786.5484074632859
5137,08-03 01:00:00+02:00,786.5484074632859
5138,08-03 02:00:00+02:00,786.5484074632859
5139,08-03 03:00:00+02:00,786.5484074632859
5140,08-03 04:00:00+02:00,786.5484074632859
5141,08-03 05:00:00+02:00,786.5484074632859
5142,08-03 06:00:00+02:00,7644.041337475619
5143,08-03 07:00:00+02:00,786.5484074632859
5144,08-03 08:00:00+02:00,786.5484074632859
5145,08-03 09:00:00+02:00,786.5484074632859
5146,08-03 10:00:00+02:00,786.5484074632859
