LoadLevel,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,PV_Cadiz,PV_Malaga,PV_Sevilla,Wind_Acoruna,Wind_Bilbo,Wind_Gijon,Node_1_Node_6_cac1,Node_1_Node_6_cac2,Node_1_Node_6_cac3,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_6_cac1,Node_2_Node_6_cac2,Node_2_Node_6_cac3,Node_3_Node_4_cac1,Node_3_Node_4_cac2,Node_3_Node_4_cac3,Node_3_Node_6_cac1,Node_3_Node_6_cac2,Node_3_Node_6_cac3,Node_4_Node_5_cac1,Node_4_Node_5_cac2,Node_4_Node_5_cac3,Node_4_Node_6_cac1,Node_4_Node_6_cac2,Node_4_Node_6_cac3,Node_4_Node_9_cac1,Node_4_Node_9_cac2,Node_4_Node_9_cac3,Node_6_Node_7_cac1,Node_6_Node_7_cac2,Node_6_Node_7_cac3,Node_6_Node_8_cac1,Node_6_Node_8_cac2,Node_6_Node_8_cac3,Node_7_Node_8_cac1,Node_7_Node_8_cac2,Node_7_Node_8_cac3,Node_8_Node_9_cac1,Node_8_Node_9_cac2,Node_8_Node_9_cac3
07-03 12:00:00+02:00,0.001438714593,0.3452915022,0.05754858371,0.2301943348,0.3452915022,0.1150971674,0.1438714593,0.02158071889,0.1438714593,0.2964,0.2944,0.2904,0.128,0.0544,0.076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-03 13:00:00+02:00,0.001413344662,0.3392027188,0.05653378646,0.2261351458,0.3392027188,0.1130675729,0.1413344662,0.02120016992,0.1413344662,0.2896,0.282,0.28,0.138,0.0655999999999999,0.0948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-03 14:00:00+02:00,0.001385092425,0.332422182,0.055403697,0.221614788,0.332422182,0.110807394,0.1385092425,0.02077638637,0.1385092425,0.2616,0.252,0.2524,0.1524,0.0872,0.1088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-03 15:00:00+02:00,0.001380677468,0.3313625922,0.0552270987,0.2209083948,0.3313625922,0.1104541974,0.1380677468,0.02071016201,0.1380677468,0.2132,0.2056,0.2084,0.1852,0.1012,0.1264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-03 16:00:00+02:00,0.001380673948,0.3313617474999999,0.05522695791,0.2209078316,0.3313617474999999,0.1104539158,0.1380673948,0.02071010922,0.1380673948,0.1512,0.1428,0.1468,0.22,0.0996,0.1428,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-03 17:00:00+02:00,0.001364582973,0.3274999136,0.05458331893,0.2183332757,0.3274999136,0.1091666379,0.1364582973,0.0204687446,0.1364582973,0.0776,0.0712,0.0764,0.248,0.0836,0.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-03 18:00:00+02:00,0.0013491319959999,0.3237916791,0.05396527985,0.2158611194,0.3237916791,0.1079305597,0.1349131996,0.0202369799499999,0.1349131996,0.0224,0.0156,0.0216,0.2472,0.0624,0.1432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-03 19:00:00+02:00,0.001322650397,0.3174360953,0.05290601588,0.2116240635,0.3174360953,0.1058120318,0.1322650397,0.01983975595,0.1322650397,0.0012,0.0004,0.0016,0.2271999999999999,0.0436,0.1144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-03 20:00:00+02:00,0.001310242681,0.3144582434,0.05240970724,0.209638829,0.3144582434,0.1048194145,0.1310242681,0.01965364021,0.1310242681,0.0,0.0,0.0,0.2164,0.044,0.0784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-03 21:00:00+02:00,0.001306880361,0.3136512866,0.05227521443,0.2091008577,0.3136512866,0.1045504289,0.1306880361,0.01960320541,0.1306880361,0.0,0.0,0.0,0.2028,0.0528,0.0576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-03 22:00:00+02:00,0.001230493136,0.2953183526,0.04921972544,0.1968789017,0.2953183526,0.09843945087,0.1230493136,0.01845739704,0.1230493136,0.0,0.0,0.0,0.1852,0.0604,0.0684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-03 23:00:00+02:00,0.001180516797,0.2833240313,0.0472206718899999,0.1888826876,0.2833240313,0.0944413437799999,0.1180516797,0.01770775196,0.1180516797,0.0,0.0,0.0,0.1816,0.0712,0.1124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 00:00:00+02:00,0.00110226573,0.2645437753,0.04409062921,0.1763625168,0.2645437753,0.08818125842,0.110226573,0.01653398595,0.110226573,0.0,0.0,0.0,0.1876,0.056,0.1148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 01:00:00+02:00,0.001043216901,0.2503720563,0.0417286760499999,0.1669147041999999,0.2503720563,0.08345735209,0.1043216901,0.01564825352,0.1043216901,0.0,0.0,0.0,0.1796,0.0292,0.0944,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 02:00:00+02:00,0.000995676818,0.2389624364,0.0398270727299999,0.1593082909,0.2389624364,0.0796541454599999,0.09956768182,0.01493515227,0.09956768182,0.0,0.0,0.0,0.152,0.0216,0.0704,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 03:00:00+02:00,0.000982587488,0.2358209971,0.03930349952,0.1572139981,0.2358209971,0.07860699904,0.09825874881,0.01473881232,0.09825874881,0.0,0.0,0.0,0.13,0.028,0.0588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 04:00:00+02:00,0.000971983707,0.2332760898,0.0388793483,0.1555173932,0.2332760898,0.0777586966,0.09719837075,0.01457975561,0.09719837075,0.0,0.0,0.0,0.1115999999999999,0.042,0.0636,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 05:00:00+02:00,0.000965397559,0.231695414,0.03861590234,0.1544636094,0.231695414,0.07723180468,0.09653975585,0.01448096338,0.09653975585,0.0016,0.0048,0.0024,0.0876,0.0584,0.0616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 06:00:00+02:00,0.0009728001269999,0.2334720306,0.03891200509,0.1556480204,0.2334720306,0.07782401019,0.09728001274,0.01459200191,0.09728001274,0.0272,0.0312,0.0252,0.0552,0.0616,0.0404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 07:00:00+02:00,0.001038220002,0.2491728004999999,0.04152880008,0.1661152003,0.2491728004999999,0.08305760015,0.1038220002,0.01557330003,0.1038220002,0.068,0.0776,0.0856,0.0484,0.0868,0.0283999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 08:00:00+02:00,0.001110373781,0.2664897074,0.04441495123,0.1776598049,0.2664897074,0.08882990245,0.1110373781,0.01665560671,0.1110373781,0.0928,0.1424,0.126,0.0456,0.1248,0.0283999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 09:00:00+02:00,0.001168482552,0.2804358126,0.04673930209,0.1869572084,0.2804358126,0.09347860419,0.1168482552,0.01752723828,0.1168482552,0.1648,0.1924,0.132,0.0308,0.1432,0.0224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 10:00:00+02:00,0.001200071447,0.2880171473,0.04800285789,0.1920114315,0.2880171473,0.09600571577,0.1200071447,0.01800107171,0.1200071447,0.2468,0.2412,0.176,0.0156,0.1515999999999999,0.0168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 11:00:00+02:00,0.001220217442,0.2928521860999999,0.04880869768,0.1952347907,0.2928521860999999,0.09761739536,0.1220217442,0.01830326163,0.1220217442,0.2868,0.2708,0.2424,0.0064,0.1656,0.0163999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 12:00:00+02:00,0.0012372875999999,0.2969490240999999,0.04949150401,0.197966016,0.2969490240999999,0.09898300802,0.12372876,0.018559314,0.12372876,0.2984,0.2816,0.2848,0.0036,0.1848,0.0192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 13:00:00+02:00,0.001231383413,0.2955320191,0.04925533651,0.1970213459999999,0.2955320191,0.09851067302,0.1231383413,0.01847075119,0.1231383413,0.2892,0.2768,0.2824,0.0116,0.1976,0.0288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 14:00:00+02:00,0.001205641692,0.2893540061,0.04822566768,0.1929026707,0.2893540061,0.09645133536,0.1205641692,0.01808462538,0.1205641692,0.2612,0.2516,0.2544,0.028,0.2,0.0444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 15:00:00+02:00,0.001187642979,0.2850343149,0.04750571914,0.1900228766,0.2850343149,0.09501143829,0.1187642979,0.01781464468,0.1187642979,0.2168,0.2052,0.2104,0.052,0.1916,0.0556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 16:00:00+02:00,0.0011818676459999,0.2836482348999999,0.04727470582,0.1890988233,0.2836482348999999,0.09454941164,0.1181867646,0.01772801468,0.1181867646,0.1552,0.1436,0.1512,0.0836,0.17,0.0616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 17:00:00+02:00,0.001180036044,0.2832086506,0.04720144177,0.1888057671,0.2832086506,0.09440288355,0.1180036044,0.01770054066,0.1180036044,0.0832,0.0728,0.0812,0.0992,0.1552,0.0684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 18:00:00+02:00,0.001182005914,0.2836814195,0.04728023658,0.1891209463,0.2836814195,0.09456047316,0.1182005914,0.01773008872,0.1182005914,0.0184,0.016,0.0188,0.088,0.1571999999999999,0.0748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 19:00:00+02:00,0.00119072563,0.2857741512,0.04762902521,0.1905161008,0.2857741512,0.09525805041,0.119072563,0.01786088445,0.119072563,0.0016,0.0004,0.0016,0.0624,0.134,0.0512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 20:00:00+02:00,0.00121369305,0.291286332,0.048547722,0.194190888,0.291286332,0.097095444,0.121369305,0.01820539575,0.121369305,0.0,0.0,0.0,0.0312,0.0884,0.0116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 21:00:00+02:00,0.001232957765,0.2959098636,0.04931831061,0.1972732424,0.2959098636,0.09863662121,0.1232957765,0.01849436648,0.1232957765,0.0,0.0,0.0,0.0088,0.044,0.0024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 22:00:00+02:00,0.00118300051,0.2839201224,0.04732002041,0.1892800815999999,0.2839201224,0.09464004081,0.118300051,0.01774500765,0.118300051,0.0,0.0,0.0,0.0052,0.0176,0.0196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-04 23:00:00+02:00,0.001111278413,0.266706819,0.0444511364999999,0.1778045459999999,0.266706819,0.08890227301,0.1111278413,0.01666917619,0.1111278413,0.0,0.0,0.0,0.0264,0.0176,0.0492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 00:00:00+02:00,0.0010432510479999,0.2503802516,0.04173004193,0.1669201677,0.2503802516,0.08346008385,0.1043251048,0.01564876572,0.1043251048,0.0,0.0,0.0,0.036,0.0272,0.0652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 01:00:00+02:00,0.000977744214,0.2346586114,0.03910976857,0.1564390742999999,0.2346586114,0.07821953713,0.09777442141,0.01466616321,0.09777442141,0.0,0.0,0.0,0.024,0.0308,0.0536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 02:00:00+02:00,0.0009424727699999,0.2261934649,0.03769891082,0.1507956433,0.2261934649,0.07539782164,0.09424727705,0.01413709156,0.09424727705,0.0,0.0,0.0,0.0188,0.046,0.038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 03:00:00+02:00,0.00091996983,0.2207927592,0.0367987932,0.1471951728,0.2207927592,0.07359758639,0.09199698299,0.01379954745,0.09199698299,0.0,0.0,0.0,0.024,0.0612,0.0352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 04:00:00+02:00,0.000907197502,0.2177274005,0.03628790008,0.1451516003,0.2177274005,0.07257580015,0.09071975019,0.01360796253,0.09071975019,0.0,0.0,0.0,0.0264,0.0668,0.0407999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 05:00:00+02:00,0.000897653634,0.2154368720999999,0.03590614534,0.1436245814,0.2154368720999999,0.07181229068,0.08976536336,0.0134648045,0.08976536336,0.0028,0.0052,0.0036,0.0276,0.0696,0.0487999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 06:00:00+02:00,0.000882654019,0.2118369645,0.03530616076,0.1412246429999999,0.2118369645,0.07061232151,0.08826540189,0.01323981028,0.08826540189,0.0172,0.028,0.0196,0.018,0.0624,0.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 07:00:00+02:00,0.000927575778,0.2226181867,0.03710303111,0.1484121245,0.2226181867,0.07420606223,0.09275757779,0.01391363667,0.09275757779,0.0904,0.096,0.0936,0.01,0.0708,0.0448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 08:00:00+02:00,0.000965679467,0.2317630722,0.03862717869,0.1545087148,0.2317630722,0.07725435739,0.09656794674,0.01448519201,0.09656794674,0.1656,0.1664,0.1676,0.0056,0.06,0.0407999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 09:00:00+02:00,0.001009411139,0.2422586733,0.04037644555,0.1615057822,0.2422586733,0.0807528911,0.1009411139,0.01514116708,0.1009411139,0.2271999999999999,0.2236,0.2264,0.0076,0.046,0.034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 10:00:00+02:00,0.001046997745,0.2512794587999999,0.0418799098,0.1675196392,0.2512794587999999,0.08375981961,0.1046997745,0.01570496618,0.1046997745,0.2708,0.2632,0.2668,0.0188,0.0332,0.0248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 11:00:00+02:00,0.001083596962,0.2600632709,0.04334387848,0.1733755139,0.2600632709,0.08668775696,0.1083596962,0.01625395443,0.1083596962,0.2964,0.2856,0.2888,0.0376,0.0176,0.0163999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 12:00:00+02:00,0.001129386966,0.2710528718,0.04517547864,0.1807019144999999,0.2710528718,0.0903509572699999,0.1129386966,0.01694080449,0.1129386966,0.304,0.292,0.2936,0.0612,0.0028,0.0108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 13:00:00+02:00,0.001158881991,0.2781316778,0.0463552796299999,0.1854211185,0.2781316778,0.0927105592599999,0.1158881990999999,0.01738322986,0.1158881990999999,0.2944,0.2796,0.2828,0.092,0.0024,0.0008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 14:00:00+02:00,0.001145804859,0.2749931662,0.04583219437,0.1833287775,0.2749931662,0.09166438873,0.1145804859,0.01718707289,0.1145804859,0.2668,0.25,0.256,0.1236,0.0036,0.0008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 15:00:00+02:00,0.001130784534,0.2713882883,0.04523138138,0.1809255255,0.2713882883,0.09046276276,0.1130784534,0.01696176802,0.1130784534,0.2204,0.2032,0.2116,0.1328,0.0304,0.0316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 16:00:00+02:00,0.0011195545819999,0.2686930996,0.04478218327,0.1791287331,0.2686930996,0.08956436653,0.1119554582,0.01679331873,0.1119554582,0.158,0.1408,0.1515999999999999,0.1208,0.0828,0.0524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 17:00:00+02:00,0.00112689641,0.2704551384,0.0450758564,0.1803034256,0.2704551384,0.09015171279,0.112689641,0.01690344615,0.112689641,0.0832,0.0704,0.08,0.1,0.0984,0.0688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 18:00:00+02:00,0.001137560166,0.2730144398,0.04550240663,0.1820096265,0.2730144398,0.09100481326,0.1137560166,0.01706340249,0.1137560166,0.0152,0.016,0.0144,0.0732,0.0868,0.0828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 19:00:00+02:00,0.001167045997,0.2800910392999999,0.04668183989,0.1867273596,0.2800910392999999,0.09336367978,0.1167045997,0.01750568996,0.1167045997,0.0012,0.0004,0.0016,0.0444,0.0548,0.0836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 20:00:00+02:00,0.00121356407,0.2912553769,0.04854256282,0.1941702512999999,0.2912553769,0.0970851256299999,0.121356407,0.01820346106,0.121356407,0.0,0.0,0.0,0.028,0.0252,0.0572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 21:00:00+02:00,0.001272553898,0.3054129356,0.05090215593,0.2036086237,0.3054129356,0.1018043119,0.1272553898,0.01908830847,0.1272553898,0.0,0.0,0.0,0.022,0.02,0.0407999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 22:00:00+02:00,0.001222567809,0.2934162741,0.04890271236,0.1956108494,0.2934162741,0.09780542472,0.1222567809,0.01833851713,0.1222567809,0.0,0.0,0.0,0.018,0.0436,0.04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-05 23:00:00+02:00,0.001130446044,0.2713070505,0.04521784174,0.180871367,0.2713070505,0.09043568349,0.1130446044,0.0169566906499999,0.1130446044,0.0,0.0,0.0,0.014,0.0716,0.0404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-06 00:00:00+02:00,0.001045107115,0.2508257076,0.0418042846,0.1672171384,0.2508257076,0.0836085692,0.1045107115,0.01567660672,0.1045107115,0.0,0.0,0.0,0.0124,0.086,0.0384,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-06 01:00:00+02:00,0.000997053356,0.2392928054999999,0.03988213425,0.159528537,0.2392928054999999,0.0797642685,0.09970533562,0.01495580034,0.09970533562,0.0,0.0,0.0,0.0128,0.0964,0.0327999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-06 02:00:00+02:00,0.000966197273,0.2318873456,0.03864789093,0.1545915637,0.2318873456,0.07729578187,0.09661972734,0.0144929591,0.09661972734,0.0,0.0,0.0,0.0136,0.0932,0.0268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-06 03:00:00+02:00,0.000963857771,0.2313258649,0.03855431082,0.1542172433,0.2313258649,0.07710862164,0.09638577705,0.01445786656,0.09638577705,0.0,0.0,0.0,0.016,0.0788,0.0184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-06 04:00:00+02:00,0.000979178281,0.2350027873,0.03916713122,0.1566685249,0.2350027873,0.07833426244,0.09791782806,0.01468767421,0.09791782806,0.0,0.0,0.0,0.0228,0.0596,0.0124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-06 05:00:00+02:00,0.001052645297,0.2526348713,0.0421058118799999,0.1684232475,0.2526348713,0.08421162377,0.1052645297,0.01578967946,0.1052645297,0.0028,0.0052,0.004,0.0336,0.0372,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-06 06:00:00+02:00,0.001147093061,0.2753023346,0.04588372243,0.1835348897,0.2753023346,0.09176744485,0.1147093061,0.01720639591,0.1147093061,0.0272,0.0327999999999999,0.0256,0.0172,0.0188,0.0048,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-06 07:00:00+02:00,0.001276181951,0.3062836681,0.05104727802,0.2041891121,0.3062836681,0.102094556,0.1276181951,0.01914272926,0.1276181951,0.0856,0.0924,0.0852,0.0068,0.0084,0.0016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-06 08:00:00+02:00,0.001352157106,0.3245177055,0.05408628425,0.216345137,0.3245177055,0.1081725685,0.1352157106,0.0202823565899999,0.1352157106,0.1568,0.1604,0.148,0.0036,0.0072,0.0008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-06 09:00:00+02:00,0.001391278689,0.3339068852,0.05565114754,0.2226045902,0.3339068852,0.1113022951,0.1391278689,0.02086918033,0.1391278689,0.216,0.2088,0.2032,0.0028,0.0048,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-06 10:00:00+02:00,0.001415038577,0.3396092584,0.0566015430699999,0.2264061723,0.3396092584,0.1132030860999999,0.1415038577,0.02122557865,0.1415038577,0.2572,0.236,0.2472,0.0068,0.0016,0.0004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-06 11:00:00+02:00,0.001471095915,0.3530630195,0.05884383659,0.2353753464,0.3530630195,0.1176876732,0.1471095915,0.02206643872,0.1471095915,0.2808,0.2568,0.2696,0.02,0.0004,0.0004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-06 12:00:00+02:00,0.001507078084,0.3616987402,0.06028312337,0.2411324935,0.3616987402,0.1205662466999999,0.1507078084,0.02260617126,0.1507078084,0.2748,0.2512,0.2788,0.0444,0.002,0.0008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
07-06 13:00:00+02:00,0.001500903392,0.3602168141,0.06003613568,0.2401445427,0.3602168141,0.1200722714,0.1500903391999999,0.02251355088,0.1500903391999999,0.2548,0.238,0.2672,0.0776,0.0104,0.0424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
