LoadLevel,BrownLignite,CCGT_1,CCGT_2,CCGT_3,CCGT_4,DomesticCoal_Anthracite,FuelOilGas,ImportedCoal_Bituminous,ImportedCoal_SubBituminous,Nuclear,OCGT_1,OCGT_2,OCGT_3,PV_Cadiz,PV_Malaga,PV_Sevilla,Wind_Acoruna,Wind_Bilbo,Wind_Gijon
10-20 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013169241504,0.0,0.0,0.0,0.2516,0.252,0.2155999999999999,0.1144,0.2064,0.1364
10-20 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1925250451330006,0.0,0.0,0.0,0.1948,0.1936,0.1624,0.1072,0.1876,0.1268
10-20 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4730444987779965,0.0,0.0,0.0,0.1192,0.1168,0.1016,0.0804,0.1564,0.1152
10-20 17:00:00+02:00,0.0,0.0,0.2638982307399985,0.0,0.0,0.0,0.0,0.0,0.0,0.517598664852,0.0,0.0,0.0,0.0248,0.0168,0.0184,0.0836,0.1352,0.1096
10-20 18:00:00+02:00,0.0,0.0,0.3818864623172185,0.0122447026127801,0.0,0.0,0.0,0.0,0.0,0.494458953966,0.0,0.0,0.0,0.0,0.0,0.0,0.1068,0.12,0.1112
10-20 19:00:00+02:00,0.0,0.0,0.4265544399330366,0.0439371063669633,0.0,0.0,0.0,0.0,0.0,0.482550328634,0.0,0.0,0.0,0.0,0.0,0.0,0.1188,0.1056,0.1164
10-20 20:00:00+02:00,0.0,0.0,0.4190674097710981,0.0301488445889023,0.0,0.0,0.0,0.0,0.0,0.4829148520469999,0.0,0.0,0.0,0.0,0.0,0.0,0.1184,0.094,0.1232
10-20 21:00:00+02:00,0.0,0.0,0.314298943479999,0.0,0.0,0.0,0.0,0.0,0.0,0.48278184507,0.0,0.0,0.0,0.0,0.0,0.0,0.1184,0.0955999999999999,0.1424
10-20 22:00:00+02:00,0.0,0.0,0.1832351117900001,0.0,0.0,0.0,0.0,0.0,0.0,0.4810761385759999,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.108,0.158
10-20 23:00:00+02:00,0.0,0.0,0.1000089997000004,0.0,0.0,0.0,0.0,0.0,0.0,0.484604727179,0.0,0.0,0.0,0.0,0.0,0.0,0.1164,0.1216,0.158
10-21 00:00:00+02:00,0.0,0.0,0.0452406085700005,0.0,0.0,0.0,0.0,0.0,0.0,0.488142400624,0.0,0.0,0.0,0.0,0.0,0.0,0.1128,0.1268,0.1468
10-21 01:00:00+02:00,0.0,0.0,0.0333479635699998,0.0,0.0,0.0,0.0,0.0,0.0,0.4945133825269999,0.0,0.0,0.0,0.0,0.0,0.0,0.1064,0.124,0.1331999999999999
10-21 02:00:00+02:00,0.0,0.0,0.0223685840000016,0.0,0.0,0.0,0.0,0.0,0.0,0.510891044702,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.1176,0.1288
10-21 03:00:00+02:00,0.0,0.0,0.0285721476299993,0.0,0.0,0.0,0.0,0.0,0.0,0.529287561177,0.0,0.0,0.0,0.0,0.0,0.0,0.0716,0.1124,0.1244
10-21 04:00:00+02:00,0.0,0.0,0.0569463255000006,0.0,0.0,0.0,0.0,0.0,0.0,0.5417027141799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0592,0.1036,0.1196
10-21 05:00:00+02:00,0.0,0.0,0.1632314782299996,0.0,0.0,0.0,0.0,0.0,0.0,0.546581365619,0.0,0.0,0.0,0.0,0.0,0.0,0.0544,0.094,0.0996
10-21 06:00:00+02:00,0.0,0.0,0.3493121171500005,0.0,0.0,0.0,0.0,0.0,0.0,0.5459398072999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0552,0.0815999999999999,0.0804
10-21 07:00:00+02:00,0.0,0.0,0.3523572034299984,0.0,0.0,0.0,0.0,0.0,0.0,0.5460500098009999,0.0,0.0,0.0,0.036,0.0556,0.0396,0.0552,0.0684,0.0668
10-21 08:00:00+02:00,0.0,0.0,0.0896198076100027,0.0,0.0,0.0,0.0,0.0,0.0,0.558859890895,0.0,0.0,0.0,0.1328,0.1564,0.1408,0.0424,0.0576,0.0487999999999999
10-21 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4686670832219994,0.0,0.0,0.0,0.2148,0.2332,0.22,0.0288,0.0432,0.0283999999999999
10-21 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225069989520004,0.0,0.0,0.0,0.272,0.2844,0.2732,0.026,0.036,0.0168
10-21 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2404424709079995,0.0,0.0,0.0,0.3044,0.312,0.3008,0.0276,0.0268,0.012
10-21 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2193571373960013,0.0,0.0,0.0,0.3124,0.314,0.306,0.034,0.0188,0.008
10-21 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203442226934998,0.0,0.0,0.0,0.3004,0.3,0.2908,0.048,0.012,0.0004
10-21 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2734920668380001,0.0,0.0,0.0,0.2668,0.2623999999999999,0.254,0.0668,0.006,0.0004
10-21 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032030087259961,0.0,0.0,0.0,0.2112,0.2008,0.1944,0.086,0.0052,0.004
10-21 16:00:00+02:00,0.0,0.0,0.1216156542300007,0.0,0.0,0.0,0.0,0.0,0.0,0.50752863144,0.0,0.0,0.0,0.1311999999999999,0.118,0.1104,0.0936,0.008,0.0112
10-21 17:00:00+02:00,0.0,0.0,0.4037728588499995,0.0,0.0,0.0,0.0,0.0,0.0,0.491930023445,0.0,0.0,0.0,0.0272,0.0152,0.0176,0.1092,0.0163999999999999,0.0216
10-21 18:00:00+02:00,0.0,0.0303200306200019,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4728101743899999,0.0,0.0,0.0,0.0,0.0,0.0,0.1284,0.0188,0.0308
10-21 19:00:00+02:00,0.0,0.0893558146026677,0.5,0.0342504954373309,0.0,0.0,0.0,0.0,0.0,0.4665268113059999,0.0,0.0,0.0,0.0,0.0,0.0,0.1348,0.0168,0.0348
10-21 20:00:00+02:00,0.0,0.0792156959822766,0.5,0.0252646755877249,0.0,0.0,0.0,0.0,0.0,0.4760964358799999,0.0,0.0,0.0,0.0,0.0,0.0,0.1252,0.0144,0.034
10-21 21:00:00+02:00,0.0,5.35764999985977e-05,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.48117379854,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0156,0.0288
10-21 22:00:00+02:00,0.0,0.0,0.40871285914,0.0,0.0,0.0,0.0,0.0,0.0,0.4742719106249999,0.0,0.0,0.0,0.0,0.0,0.0,0.1268,0.0144,0.022
10-21 23:00:00+02:00,0.0,0.0,0.3443600669,0.0,0.0,0.0,0.0,0.0,0.0,0.4802022154529999,0.0,0.0,0.0,0.0,0.0,0.0,0.1208,0.0156,0.0172
10-22 00:00:00+02:00,0.0,0.0,0.2804006693700008,0.0,0.0,0.0,0.0,0.0,0.0,0.4745444109429999,0.0,0.0,0.0,0.0,0.0,0.0,0.1264,0.0216,0.0188
10-22 01:00:00+02:00,0.0,0.0,0.2334707180600008,0.0,0.0,0.0,0.0,0.0,0.0,0.463707764839,0.0,0.0,0.0,0.0,0.0,0.0,0.1372,0.0272,0.0243999999999999
10-22 02:00:00+02:00,0.0,0.0,0.20867567552,0.0,0.0,0.0,0.0,0.0,0.0,0.453290949411,0.0,0.0,0.0,0.0,0.0,0.0,0.1476,0.0327999999999999,0.0272
10-22 03:00:00+02:00,0.0,0.0,0.2082201720400003,0.0,0.0,0.0,0.0,0.0,0.0,0.4456835078689999,0.0,0.0,0.0,0.0,0.0,0.0,0.1552,0.0283999999999999,0.0248
10-22 04:00:00+02:00,0.0,0.0,0.2178695151100011,0.0,0.0,0.0,0.0,0.0,0.0,0.439698327708,0.0,0.0,0.0,0.0,0.0,0.0,0.1611999999999999,0.0356,0.0224
10-22 05:00:00+02:00,0.0,0.0,0.2803664636099992,0.0,0.0,0.0,0.0,0.0,0.0,0.438580068168,0.0,0.0,0.0,0.0,0.0,0.0,0.1624,0.0588,0.0163999999999999
10-22 06:00:00+02:00,0.0,0.0,0.4233142266799996,0.0,0.0,0.0,0.0,0.0,0.0,0.4467283222839999,0.0,0.0,0.0,0.0,0.0,0.0,0.1544,0.0688,0.008
10-22 07:00:00+02:00,0.0,0.0,0.4650625960700023,0.0,0.0,0.0,0.0,0.0,0.0,0.4648371924059999,0.0,0.0,0.0,0.0283999999999999,0.0076,0.0336,0.1364,0.068,0.0036
10-22 08:00:00+02:00,0.0,0.0,0.2651494999400056,0.0,0.0,0.0,0.0,0.0,0.0,0.495258706803,0.0,0.0,0.0,0.114,0.0432,0.1316,0.106,0.07,0.0012
10-22 09:00:00+02:00,0.0,0.0,0.0508804399000083,0.0,0.0,0.0,0.0,0.0,0.0,0.49245235434,0.0,0.0,0.0,0.172,0.0844,0.2056,0.1088,0.0996,0.008
10-22 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3665185696430012,0.0,0.0,0.0,0.1768,0.1248,0.2448,0.1424,0.1115999999999999,0.0148
10-22 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3166456976509964,0.0,0.0,0.0,0.1176,0.1244,0.266,0.164,0.1508,0.0308
10-22 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3161773331259978,0.0,0.0,0.0,0.0872,0.0972,0.2544,0.168,0.194,0.0532
10-22 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589919228709961,0.0,0.0,0.0,0.0808,0.072,0.224,0.1828,0.2348,0.0724
10-22 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1936556115269993,0.0,0.0,0.0,0.0768,0.062,0.1768,0.2052,0.2812,0.0924
10-22 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2197389455150002,0.0,0.0,0.0,0.0548,0.0524,0.1188,0.2271999999999999,0.306,0.0996
10-22 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343633526026996,0.0,0.0,0.0,0.024,0.0272,0.0548,0.2271999999999999,0.308,0.0932
10-22 17:00:00+02:00,0.0,0.0,0.0641140098999998,0.0,0.0,0.0,0.0,0.0,0.0,0.3895098605229999,0.0,0.0,0.0,0.0024,0.0024,0.0072,0.2116,0.3084,0.0975999999999999
10-22 18:00:00+02:00,0.0,0.0,0.1481443845300001,0.0,0.0,0.0,0.0,0.0,0.0,0.4088034301379999,0.0,0.0,0.0,0.0,0.0,0.0,0.1924,0.3051999999999999,0.12
10-22 19:00:00+02:00,0.0,0.0,0.2041831806623133,0.0261810799476876,0.0,0.0,0.0,0.0,0.0,0.424108250695,0.0,0.0,0.0,0.0,0.0,0.0,0.1772,0.2984,0.1328
10-22 20:00:00+02:00,0.0,0.0,0.1854225724446024,0.0167963977453969,0.0,0.0,0.0,0.0,0.0,0.440086828531,0.0,0.0,0.0,0.0,0.0,0.0,0.1611999999999999,0.3004,0.1432
10-22 21:00:00+02:00,0.0,0.0,0.0863362007700009,0.0,0.0,0.0,0.0,0.0,0.0,0.454365883283,0.0,0.0,0.0,0.0,0.0,0.0,0.1468,0.3124,0.138
10-22 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4332140487050005,0.0,0.0,0.0,0.0,0.0,0.0,0.1448,0.3072,0.1568
10-22 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3986420919449953,0.0,0.0,0.0,0.0,0.0,0.0,0.1328,0.2608,0.184
10-23 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3798708675729988,0.0,0.0,0.0,0.0,0.0,0.0,0.1352,0.1984,0.2064
10-23 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3255824024429971,0.0,0.0,0.0,0.0,0.0,0.0,0.1456,0.1328,0.2792
10-23 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3385482782830016,0.0,0.0,0.0,0.0,0.0,0.0,0.1564,0.1004,0.2712
10-23 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3828569358269976,0.0,0.0,0.0,0.0,0.0,0.0,0.1456,0.0716,0.262
10-23 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4241164548649963,0.0,0.0,0.0,0.0,0.0,0.0,0.1532,0.0452,0.2472
10-23 05:00:00+02:00,0.0,0.0,0.0782468153300013,0.0,0.0,0.0,0.0,0.0,0.0,0.439772560836,0.0,0.0,0.0,0.0,0.0,0.0,0.1611999999999999,0.0272,0.2428
10-23 06:00:00+02:00,0.0,0.0,0.23457219628,0.0,0.0,0.0,0.0,0.0,0.0,0.444731253535,0.0,0.0,0.0,0.0,0.0,0.0,0.1564,0.0256,0.2428
10-23 07:00:00+02:00,0.0,0.0,0.2891393287599993,0.0,0.0,0.0,0.0,0.0,0.0,0.4564450659779999,0.0,0.0,0.0,0.0124,0.0424,0.01,0.1448,0.0128,0.2472
10-23 08:00:00+02:00,0.0,0.0,0.1189700493099993,0.0,0.0,0.0,0.0,0.0,0.0,0.495257374217,0.0,0.0,0.0,0.0356,0.1448,0.0444,0.106,0.0272,0.2532
10-23 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3134371918460001,0.0,0.0,0.0,0.1088,0.2112,0.1588,0.1308,0.0596,0.2596
10-23 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240149742890003,0.0,0.0,0.0,0.2583999999999999,0.2324,0.2116,0.1564,0.0904,0.2712
10-23 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2832,0.24,0.216,0.1141632238569998,0.1068,0.2864
10-23 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2932,0.2332,0.24,0.0624158579860023,0.1024,0.3072
10-23 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824,0.1976,0.2676,0.017241237214,0.1056,0.3188
10-23 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2488,0.1756,0.194,0.1576,0.0549189508160002,0.316
10-23 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1794803749889984,0.0,0.0,0.0,0.176,0.0904,0.0955999999999999,0.1556,0.1432,0.3028
10-23 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4043326437869975,0.0,0.0,0.0,0.098,0.0308,0.0336,0.1348,0.1496,0.2936
10-23 17:00:00+02:00,0.0,0.0,0.0689520213999988,0.0,0.0,0.0,0.0,0.0,0.0,0.484769796945,0.0,0.0,0.0,0.0128,0.002,0.0024,0.1164,0.1616,0.2928
10-23 18:00:00+02:00,0.0,0.0,0.0682777481900003,0.0,0.0,0.0,0.0,0.0,0.0,0.4776363874339999,0.0,0.0,0.0,0.0,0.0,0.0,0.1236,0.236,0.3011999999999999
10-23 19:00:00+02:00,0.0,0.0,0.04113580452,0.0,0.0,0.0,0.0,0.0,0.0,0.476906579326,0.0,0.0,0.0,0.0,0.0,0.0,0.1244,0.3156,0.3036
10-23 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4484308999069981,0.0,0.0,0.0,0.0,0.0,0.0,0.1408,0.3476,0.3008
10-23 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3233096143899998,0.0,0.0,0.0,0.0,0.0,0.0,0.1524,0.37,0.29
10-23 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2258631678599975,0.0,0.0,0.0,0.0,0.0,0.0,0.1432,0.3803999999999999,0.2928
10-23 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1607834795730009,0.0,0.0,0.0,0.0,0.0,0.0,0.1544,0.3828,0.2872
10-24 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1150193068330003,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.3832,0.2688
10-24 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0530692269620004,0.0,0.0,0.0,0.0,0.0,0.0,0.1788,0.376,0.2612
10-24 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166374091479991,0.0,0.0,0.0,0.0,0.0,0.0,0.2128,0.3656,0.254
10-24 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2288156831360017,0.3448,0.2603999999999999
10-24 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2366485213639994,0.3088,0.2792
10-24 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583281630139981,0.284,0.2976
10-24 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0299898712789979,0.0,0.0,0.0,0.0,0.0,0.0,0.2748,0.2728,0.3163999999999999
10-24 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352,0.034,0.0308,0.278,0.2440494426289919,0.3223999999999999
10-24 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1356,0.124,0.1328,0.0488489174310006,0.2668,0.3076
10-24 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.2168,0.22,0.0,0.1159881728510034,0.312
10-24 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2712,0.2832,0.2732,0.0,0.0,0.2771052798840042
10-24 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3024,0.3112,0.302,0.0,0.0,0.1900255592330015
10-24 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3124,0.3168,0.3092,0.0,0.0,0.1700570838349988
10-24 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3004,0.3016,0.2956,0.0,0.0,0.1860654456870021
10-24 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668,0.2643999999999999,0.2608,0.0814373794769992,0.0,0.1536
10-24 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.2048,0.2044,0.2663999999999999,0.0023057720420018,0.0944
10-24 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604827980609969,0.0,0.0,0.0,0.1304,0.1224,0.1248,0.2948,0.1788,0.0576
10-24 17:00:00+02:00,0.0,0.0,0.1525417019600022,0.0,0.0,0.0,0.0,0.0,0.0,0.3042019914889999,0.0,0.0,0.0,0.024,0.014,0.0196,0.2968,0.1192,0.0476
10-24 18:00:00+02:00,0.0,0.0,0.3293160422400004,0.0,0.0,0.0,0.0,0.0,0.0,0.3114704779919999,0.0,0.0,0.0,0.0,0.0,0.0,0.2896,0.0676,0.0468
10-24 19:00:00+02:00,0.0,0.0,0.4292475391300008,0.0,0.0,0.0,0.0,0.0,0.0,0.32074958722,0.0,0.0,0.0,0.0,0.0,0.0,0.2804,0.0407999999999999,0.0508
10-24 20:00:00+02:00,0.0,0.0,0.4212930793200012,0.0,0.0,0.0,0.0,0.0,0.0,0.3371443005939999,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.0368,0.0576
10-24 21:00:00+02:00,0.0,0.0,0.3176356776100016,0.0,0.0,0.0,0.0,0.0,0.0,0.355070395567,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.0636,0.0624
10-24 22:00:00+02:00,0.0,0.0,0.1930504183400008,0.0,0.0,0.0,0.0,0.0,0.0,0.375398410685,0.0,0.0,0.0,0.0,0.0,0.0,0.2256,0.1088,0.0716
10-24 23:00:00+02:00,0.0,0.0,0.0760831838800001,0.0,0.0,0.0,0.0,0.0,0.0,0.373730957112,0.0,0.0,0.0,0.0,0.0,0.0,0.2271999999999999,0.1456,0.086
10-25 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350151923387999,0.0,0.0,0.0,0.0,0.0,0.0,0.2284,0.17,0.0996
10-25 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2891964145719965,0.0,0.0,0.0,0.0,0.0,0.0,0.2248,0.1828,0.1088
10-25 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270257492675,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.1835999999999999,0.1112
10-25 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2636967196950005,0.0,0.0,0.0,0.0,0.0,0.0,0.2176,0.1816,0.1112
10-25 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2433858551709967,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.1792,0.1156
10-25 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2177967478960009,0.0,0.0,0.0,0.0,0.0,0.0,0.2436,0.1788,0.1276
10-25 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218310599396999,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.1796,0.1472
10-25 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1601918771940008,0.0,0.0,0.0,0.0224,0.0184,0.0188,0.238,0.1736,0.166
10-25 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112773451559995,0.0,0.0,0.0,0.1084,0.0768,0.1128,0.2312,0.1532,0.1412
10-25 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1724,0.2056,0.0670461673379994,0.1384,0.128
10-25 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2632,0.2583999999999999,0.2663999999999999,0.1673587927219993,0.0,0.0
10-25 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2956,0.3044,0.294,0.0695568551959994,0.0,0.0
10-25 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3051999999999999,0.3116,0.3004,0.0429373599549995,0.0,0.0
10-25 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2924,0.2972,0.2844,0.0,0.0533484832270004,0.0384
10-25 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2623999999999999,0.2616,0.2536,0.0508697204059995,0.1088,0.0203999999999999
10-25 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.2028,0.2008,0.2850750848989993,0.0,0.0156
10-25 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1290930655979977,0.0,0.0,0.0,0.1311999999999999,0.1212,0.124,0.2788,0.062,0.0288
10-25 17:00:00+02:00,0.0,0.0,0.1022511804100005,0.0,0.0,0.0,0.0,0.0,0.0,0.339698308903,0.0,0.0,0.0,0.0236,0.0132,0.0192,0.2612,0.0608,0.0567999999999999
10-25 18:00:00+02:00,0.0,0.0,0.1667586294000001,0.0,0.0,0.0,0.0,0.0,0.0,0.3749858037219999,0.0,0.0,0.0,0.0,0.0,0.0,0.226,0.0856,0.1088
10-25 19:00:00+02:00,0.0,0.0,0.1740648039799992,0.0,0.0,0.0,0.0,0.0,0.0,0.4206778100549999,0.0,0.0,0.0,0.0,0.0,0.0,0.1804,0.13,0.1468
10-25 20:00:00+02:00,0.0,0.0,0.113804157370001,0.0,0.0,0.0,0.0,0.0,0.0,0.405107081187,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.18,0.1856
10-25 21:00:00+02:00,0.0,0.0,0.0100468690299996,0.0,0.0,0.0,0.0,0.0,0.0,0.4142978942249999,0.0,0.0,0.0,0.0,0.0,0.0,0.1868,0.2271999999999999,0.2332
10-25 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2987210685499987,0.0,0.0,0.0,0.0,0.0,0.0,0.1835999999999999,0.2623999999999999,0.2716
10-25 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1906318456210002,0.0,0.0,0.0,0.0,0.0,0.0,0.1788,0.2836,0.2852
10-26 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1055699966799986,0.0,0.0,0.0,0.0,0.0,0.0,0.1752,0.2956,0.2968
10-26 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0342185328979983,0.0,0.0,0.0,0.0,0.0,0.0,0.1844,0.308,0.302
10-26 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1816283383470007,0.3152,0.3072
10-26 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1649303567029994,0.322,0.3112
10-26 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1656537238569974,0.3243999999999999,0.314
10-26 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1855582036589989,0.3252,0.3163999999999999
