,Network_Existing_Generation_Full,Network_Line_In_N_101_N_102_cac1,Network_Line_In_N_101_N_103_cac1,Network_Line_In_N_101_N_105_cac1,Network_Line_In_N_102_N_104_cac1,Network_Line_In_N_102_N_106_cac1,Network_Line_In_N_103_N_109_cac1,Network_Line_In_N_103_N_124_cac1,Network_Line_In_N_104_N_109_cac1,Network_Line_In_N_105_N_110_cac1,Network_Line_In_N_106_N_108_cac1,Network_Line_In_N_106_N_110_cac1,Network_Line_In_N_108_N_109_cac1,Network_Line_In_N_108_N_110_cac1,Network_Line_In_N_109_N_111_cac1,Network_Line_In_N_110_N_111_cac1,Network_Line_In_N_111_N_113_cac1,Network_Line_In_N_111_N_114_cac1,Network_Line_In_N_112_N_123_cac1,Network_Line_In_N_113_N_123_cac1,Network_Line_In_N_114_N_116_cac1,Network_Line_In_N_115_N_116_cac1,Network_Line_In_N_115_N_121_cac1,Network_Line_In_N_115_N_121_cac2,Network_Line_In_N_115_N_124_cac1,Network_Line_In_N_116_N_117_cac1,Network_Line_In_N_116_N_119_cac1,Network_Line_In_N_117_N_118_cac1,Network_Line_In_N_117_N_122_cac1,Network_Line_In_N_118_N_121_cac1,Network_Line_In_N_118_N_121_cac2,Network_Line_In_N_119_N_120_cac1,Network_Line_In_N_119_N_120_cac2,Network_Line_In_N_120_N_123_cac2,Network_Line_In_N_121_N_122_cac1
6464,0.03615007,0.03831219,0.03617668,0.03696716,0.03645253,0.037198544,0.036830656,0.036007356,0.03556359,0.03685867,0.034872413,0.036521547,0.033933274,0.035908215,0.03646133,0.03582044,0.03327798,0.03679121,0.035534427,0.036103785,0.03695844,0.036069557,0.036460243,0.036267176,0.035884477,0.036549654,0.038570337,0.036775917,0.037150234,0.03686525,0.037304863,0.035792213,0.034626044,0.03554555,0.031491395
6465,0.0418393,0.043783654,0.0420392,0.042719327,0.04190545,0.04308441,0.042556785,0.041741773,0.041008323,0.042825155,0.041094862,0.04228194,0.038687512,0.04172059,0.04237791,0.04217695,0.039048485,0.042495497,0.040822584,0.041937098,0.04326813,0.041595116,0.042153902,0.04258039,0.04170164,0.042224273,0.04406215,0.04241296,0.042603947,0.042359564,0.042826675,0.041457545,0.03895953,0.04120457,0.034877904
6466,0.045935526,0.047814615,0.046044104,0.046793006,0.04605659,0.047025293,0.046567842,0.04606371,0.045187578,0.04687088,0.045549244,0.046467215,0.042292967,0.04564014,0.04617797,0.046401456,0.043097984,0.046605706,0.044702485,0.04595959,0.047425296,0.045669764,0.04610601,0.046517648,0.045816638,0.046278223,0.04794226,0.046454288,0.046240453,0.046604916,0.04709492,0.04434914,0.040923756,0.044976696,0.0379154
6467,0.04992091,0.051859833,0.050168432,0.05091386,0.0494261,0.050971165,0.050574202,0.049666245,0.04943937,0.05100786,0.049376056,0.050231002,0.04509142,0.04968704,0.050346866,0.05051958,0.047086034,0.050290383,0.048678003,0.05001703,0.05188621,0.049655735,0.050171837,0.050407905,0.049879037,0.04983778,0.051686835,0.05053404,0.050194766,0.05065257,0.05125241,0.04747591,0.042809486,0.048956282,0.039925538
6468,0.055032283,0.056523018,0.054928128,0.05611106,0.054731138,0.05593703,0.055697754,0.05427497,0.05454137,0.055599973,0.054913796,0.055450924,0.051047914,0.054676395,0.05559323,0.05529117,0.052450247,0.05604899,0.055676937,0.055208698,0.057063073,0.055063378,0.055055276,0.05536864,0.054949444,0.054179292,0.056589015,0.055322804,0.055122666,0.055518113,0.05622939,0.05371239,0.04819284,0.054619513,0.0432987
6469,0.05983553,0.06112586,0.059366688,0.060410634,0.060260035,0.06029488,0.060558125,0.05916536,0.059036024,0.05900859,0.058667623,0.059751585,0.056328155,0.05919855,0.05965767,0.05960545,0.05763957,0.060565956,0.059533097,0.05983361,0.06076345,0.05969145,0.059427768,0.059188157,0.059917144,0.058512226,0.062370464,0.06001305,0.058956057,0.059864983,0.061924674,0.058107913,0.056077138,0.05919642,0.046858624
6470,0.064512424,0.06711584,0.06343047,0.06580434,0.06588929,0.06517415,0.06557546,0.06344833,0.0642793,0.06463688,0.063211136,0.06523198,0.05912529,0.06420713,0.06652307,0.06489807,0.06175369,0.066022985,0.0647882,0.064514406,0.067248225,0.06537442,0.063856296,0.06338694,0.06483757,0.06489253,0.069691755,0.06517588,0.06520096,0.0659406,0.06874358,0.06306394,0.06515384,0.064007126,0.051515624
6471,0.07556427,0.078156956,0.074489914,0.07654254,0.076916955,0.07615062,0.07678758,0.073587775,0.07549606,0.075623825,0.07415467,0.076520495,0.066334195,0.0754023,0.077150516,0.075654455,0.07136008,0.07700339,0.07548878,0.0755405,0.078288734,0.07653181,0.07489436,0.073924445,0.076119624,0.07598839,0.08006525,0.07632993,0.07634593,0.07590471,0.07796763,0.07389606,0.07398777,0.07454779,0.05770126
6472,0.08979328,0.09233666,0.08834503,0.09082615,0.09120347,0.09046499,0.090635665,0.08724926,0.08961803,0.089781396,0.08823107,0.09067282,0.07942775,0.089886986,0.09123794,0.089547954,0.08561563,0.09133895,0.08942364,0.09002941,0.09167094,0.09086009,0.08860977,0.087343216,0.08958409,0.089749224,0.09417658,0.09029259,0.09041997,0.089510165,0.09056103,0.087463394,0.08678646,0.08893629,0.06787819
6473,0.09693495,0.09921993,0.095204994,0.09788125,0.09837005,0.09768577,0.097771525,0.09464642,0.096787445,0.09695508,0.09576728,0.09786942,0.08675638,0.097157545,0.098609015,0.096590824,0.09286608,0.09830978,0.0963566,0.09729696,0.0986277,0.098142035,0.09555902,0.09418961,0.09653794,0.0968472,0.101463035,0.09746165,0.09738962,0.09680007,0.09754248,0.094624765,0.09197497,0.0962913,0.07518407
6474,0.09454613,0.09682538,0.09280335,0.09543575,0.0959528,0.09527225,0.09526869,0.092302844,0.0943511,0.0945399,0.09324733,0.09546044,0.084372684,0.09472857,0.09616358,0.0941886,0.09042051,0.095926695,0.093900755,0.0948665,0.096252166,0.095731966,0.093096785,0.091785476,0.094102524,0.09439683,0.099043444,0.09504562,0.09495041,0.094433814,0.095200814,0.09222951,0.08972121,0.0937231,0.072800264
6475,0.084441416,0.086873025,0.082701914,0.08520488,0.08573688,0.08514248,0.08500499,0.08248152,0.08419076,0.08441308,0.08279147,0.0854015,0.07449434,0.08461873,0.08587633,0.08407953,0.08016552,0.085895576,0.083578356,0.084707946,0.08622959,0.08560561,0.08303401,0.08196955,0.08411896,0.08434798,0.08899176,0.08499456,0.08489092,0.08430951,0.08545405,0.08195709,0.08002299,0.083211794,0.06289455
6476,0.07386503,0.07641431,0.07275463,0.07449463,0.0751457,0.07467866,0.07456403,0.07247597,0.073562205,0.07402606,0.07226151,0.07481886,0.06421714,0.07412191,0.0759267,0.07354203,0.069905326,0.07544941,0.07321508,0.07415526,0.07567695,0.074971996,0.07267144,0.07171613,0.0735527,0.07370663,0.079085074,0.07457132,0.074963875,0.073863305,0.075718604,0.07176606,0.07051476,0.072766386,0.05745197
6477,0.060928084,0.06360426,0.061515316,0.061386056,0.06242699,0.061716422,0.06168908,0.06039252,0.060760878,0.061061665,0.06100323,0.061865583,0.058821127,0.06135238,0.06359237,0.06133733,0.060371064,0.06281771,0.06215658,0.06238307,0.06288972,0.06250529,0.061811037,0.06152539,0.06265063,0.06058474,0.06689537,0.061649054,0.06285279,0.061605155,0.06416103,0.059658006,0.05953175,0.06197618,0.049650207
6478,0.05307834,0.05436489,0.052426934,0.05287227,0.053534262,0.053587906,0.053599894,0.053312235,0.052749477,0.05349669,0.051599123,0.053484686,0.04990145,0.05275049,0.05353277,0.052777357,0.051439963,0.05368024,0.052639425,0.05334211,0.05379828,0.053277127,0.05262787,0.05252757,0.053376205,0.05233846,0.05563782,0.05354085,0.053709112,0.053079873,0.053075977,0.051919684,0.051355124,0.052541383,0.040755123
6479,0.045181826,0.046590574,0.044580743,0.045256995,0.045664355,0.045707002,0.045857437,0.045480557,0.04498498,0.045877963,0.043902606,0.045957625,0.042529203,0.045052722,0.045653127,0.04505036,0.04380381,0.045748383,0.04420527,0.045892715,0.0461575,0.04569357,0.04476261,0.044878766,0.045736358,0.04473848,0.047969274,0.04559903,0.045692943,0.045012258,0.045197062,0.044006422,0.04438111,0.044867665,0.03290733
6480,0.038636036,0.040376365,0.038289987,0.03869868,0.038725816,0.03947237,0.039523087,0.039258637,0.038489684,0.039654337,0.037706092,0.039336123,0.03600961,0.03888014,0.038726695,0.03837969,0.036640324,0.038632274,0.037356168,0.038662456,0.039326586,0.038325645,0.03782671,0.038071334,0.03844025,0.03812506,0.041020073,0.039320722,0.03909196,0.038464926,0.038402505,0.036965095,0.036253586,0.037830755,0.025069734
6481,0.027679013,0.029178495,0.02751997,0.02810018,0.027110001,0.028373038,0.028180612,0.0282891,0.027572928,0.028196642,0.026192466,0.028358793,0.025401177,0.027652243,0.027448999,0.027339535,0.025882522,0.028069409,0.026833558,0.027478049,0.029145887,0.02732472,0.027560802,0.027770003,0.027708964,0.027033111,0.02901466,0.028282998,0.028125132,0.02694968,0.029863803,0.025817977,0.025114195,0.027499048,0.018859077
6482,0.024749393,0.02635024,0.02479739,0.02517931,0.0245066,0.02542034,0.025343357,0.025428148,0.024855556,0.025276994,0.023422716,0.025582766,0.023165634,0.024716375,0.024712915,0.02469728,0.023169799,0.025379082,0.024006305,0.025171654,0.026244069,0.02500807,0.025049867,0.025217092,0.025039634,0.024500253,0.026557429,0.025385747,0.02526963,0.024453549,0.026649,0.02340822,0.023047857,0.025139185,0.017948259
6483,0.027624035,0.029138686,0.027712932,0.027894797,0.027424151,0.028293086,0.027867151,0.028499173,0.0275866,0.028158927,0.026008746,0.028619552,0.025389815,0.027709516,0.027480325,0.027541632,0.02595236,0.028317245,0.026846962,0.027869297,0.028974036,0.027737355,0.02780742,0.02765972,0.027954238,0.02725651,0.029399263,0.02827139,0.027928924,0.02713724,0.03400635,0.026185373,0.025305303,0.02718396,0.017499749
6484,0.030941958,0.032395534,0.030788606,0.031282313,0.030642813,0.031571537,0.03144125,0.03183589,0.030902205,0.031494416,0.029510228,0.03189162,0.028641054,0.031175436,0.030810526,0.030817268,0.02919914,0.031349123,0.029965902,0.031022282,0.032225206,0.030896982,0.030924229,0.03090779,0.031174196,0.03045894,0.032576144,0.03151212,0.031116663,0.030128198,0.03630005,0.029519511,0.028674128,0.030571131,0.018823106
6485,0.029201178,0.030858854,0.029166093,0.029675597,0.02926992,0.030167622,0.029743781,0.030400565,0.029259702,0.029976519,0.028266197,0.030381592,0.027171822,0.029459393,0.029474868,0.029812703,0.027222058,0.029931786,0.027756875,0.029607365,0.030407062,0.029430566,0.029166935,0.029644916,0.029664392,0.028978417,0.03112117,0.02959392,0.029178044,0.028773868,0.03655716,0.02822231,0.027434474,0.028613629,0.018273132
6486,0.023397092,0.02478979,0.02331814,0.023611445,0.023199793,0.02380754,0.02363128,0.02337637,0.02289372,0.023510931,0.021927105,0.02353265,0.022308126,0.022354512,0.023061337,0.0231373,0.022187991,0.023808787,0.022412464,0.023529548,0.024664683,0.023335434,0.023255922,0.023503339,0.023150027,0.023043323,0.024222545,0.023814501,0.02402217,0.023347406,0.029637458,0.022527786,0.022803906,0.024096752,0.021571081
6487,0.025057059,0.02627334,0.025624968,0.025192667,0.025145547,0.025165685,0.025012996,0.025290336,0.024974786,0.024655577,0.024032064,0.024364535,0.024369849,0.024051368,0.024781562,0.02429954,0.023819407,0.025164993,0.024693554,0.025134154,0.025222175,0.024904633,0.024764895,0.024297707,0.024476342,0.025030497,0.025824325,0.025863167,0.02622401,0.025261909,0.025430206,0.023889905,0.023257218,0.025738267,0.023817671
6488,0.02994443,0.03046862,0.029978238,0.03039303,0.03023518,0.030226378,0.030573472,0.029843505,0.02983863,0.02970859,0.029199049,0.02911786,0.028851636,0.028832072,0.02917631,0.029700644,0.02742074,0.030202549,0.030008439,0.029264873,0.029894222,0.029716678,0.02949877,0.029429842,0.029238904,0.029711528,0.030492852,0.03026585,0.030157698,0.029875206,0.029454293,0.030300228,0.028817607,0.030091764,0.029516418
6489,0.03845326,0.040352836,0.03860744,0.039252177,0.03861194,0.03961554,0.039026722,0.038371153,0.037849735,0.0393453,0.037896026,0.03876803,0.0357971,0.038089156,0.038476057,0.038800545,0.035620015,0.039047025,0.03751874,0.03846188,0.03972283,0.038300812,0.038751997,0.038948484,0.038505495,0.038747583,0.040310852,0.03901454,0.039196223,0.03904579,0.039193757,0.038010936,0.036992818,0.03789258,0.03381546
6490,0.047342986,0.049287155,0.047524825,0.04837045,0.04751568,0.04852785,0.048095204,0.04692927,0.04664117,0.048303165,0.046928234,0.047683015,0.044092104,0.047192737,0.047725603,0.04778492,0.044722944,0.04810036,0.046148755,0.047418967,0.04900009,0.04713139,0.047660068,0.048076436,0.04733859,0.047480665,0.04924868,0.047921218,0.047778137,0.04793132,0.048426606,0.046480216,0.042393237,0.0463702,0.0379182
6491,0.054981977,0.05662606,0.05506908,0.056050673,0.05492921,0.056020245,0.055725813,0.054209195,0.05449748,0.055912174,0.0547425,0.055461526,0.051922604,0.054723993,0.055450298,0.055225454,0.052647706,0.05616896,0.05551999,0.055369966,0.056905307,0.05519534,0.05497197,0.055321366,0.054978758,0.054413594,0.05639886,0.055324078,0.0551256,0.055389524,0.056205995,0.05370441,0.05015672,0.05492065,0.04198376
6492,0.06276306,0.06535572,0.062442616,0.06452373,0.063717306,0.06383483,0.06418201,0.06253441,0.062426202,0.06314912,0.062128052,0.06359016,0.059293352,0.0629006,0.065399714,0.06372671,0.0611457,0.06456019,0.06367815,0.06289676,0.06578599,0.06368133,0.062515825,0.062358752,0.063423164,0.06291071,0.06852183,0.06346438,0.06363736,0.06468472,0.06743183,0.061941996,0.06423525,0.06257912,0.050607525
6493,0.07479226,0.077429645,0.0736627,0.07605411,0.07604831,0.07542161,0.075871974,0.073582724,0.07448521,0.0749098,0.07368685,0.075588495,0.06692914,0.07452652,0.07663959,0.075187065,0.0707898,0.07644713,0.0749266,0.074767835,0.07754123,0.075682886,0.07413806,0.0736304,0.07516423,0.07518276,0.079799384,0.07548147,0.07572259,0.07601009,0.07886841,0.07385012,0.07493901,0.07371502,0.057646446
6494,0.085685946,0.08827235,0.0842522,0.08686279,0.08691559,0.086245015,0.08663633,0.08395941,0.08533895,0.08570936,0.08439073,0.086391345,0.076648764,0.085337035,0.0872105,0.08577161,0.08154312,0.08728285,0.085656375,0.08566535,0.08862177,0.08655047,0.08497992,0.08428309,0.08610352,0.0861314,0.090314224,0.08628856,0.08654937,0.08666439,0.08849873,0.084708385,0.08432132,0.08476947,0.06338217
6495,0.09973044,0.10225994,0.09862461,0.10066556,0.100931,0.100160554,0.100626156,0.097233675,0.09948309,0.099625,0.0985788,0.10058389,0.09006449,0.09937591,0.101021744,0.09952522,0.095446944,0.10118502,0.09945578,0.09971667,0.102359585,0.1006199,0.09908537,0.097954236,0.100171246,0.099930204,0.10355825,0.10034456,0.10055293,0.10011091,0.10087235,0.098144315,0.09698493,0.09906114,0.076803856
6496,0.11651059,0.118884414,0.11478288,0.117475174,0.117856674,0.11708089,0.1174325,0.113983296,0.11632746,0.11647118,0.11527113,0.11739008,0.10616688,0.11639219,0.11781546,0.11590808,0.112425946,0.11773669,0.11598834,0.11663051,0.11842019,0.11755109,0.11549183,0.1148143,0.11607324,0.116523005,0.120455466,0.11719268,0.117397554,0.11626781,0.11661055,0.11401365,0.1128592,0.11622911,0.094211586
6497,0.11706196,0.11941003,0.11538007,0.11805379,0.11868096,0.11770318,0.11815915,0.11487367,0.1171322,0.117198855,0.11606703,0.118110165,0.10682123,0.11722245,0.11860854,0.11670432,0.113205805,0.118311524,0.11650539,0.11745302,0.118935205,0.11840797,0.11600421,0.115569,0.11670356,0.11729111,0.121597074,0.117934644,0.11827149,0.116886385,0.11703656,0.11460896,0.11234743,0.11697833,0.095266104
6498,0.11645716,0.11878759,0.11476801,0.11745488,0.11808502,0.117107764,0.11752601,0.11424971,0.1164904,0.11660064,0.11546102,0.11750646,0.10618634,0.11662578,0.118001245,0.116062716,0.112610586,0.11771213,0.11590678,0.11685719,0.11828654,0.11776443,0.115408935,0.11486243,0.11606781,0.116685,0.120956026,0.117282525,0.11767317,0.11624332,0.11644142,0.11400051,0.11175394,0.11631986,0.094634846
6499,0.10399401,0.106302105,0.1023833,0.1050162,0.10552092,0.104774415,0.104916975,0.1016543,0.10393689,0.10410034,0.10296697,0.10499286,0.09375451,0.104273565,0.10563148,0.1036226,0.1000903,0.10535486,0.10360443,0.10440903,0.10575617,0.10526291,0.1027785,0.101548314,0.10361148,0.10407317,0.10856107,0.104645886,0.10461549,0.10381093,0.10431456,0.10161116,0.098494045,0.1036626,0.08222626
6500,0.089385875,0.091684975,0.08763156,0.09020985,0.09073172,0.090074725,0.08998119,0.08720187,0.089124806,0.08936,0.08789699,0.09027918,0.079162106,0.08952664,0.09095709,0.08899822,0.08519126,0.09076772,0.08868473,0.08965131,0.09104008,0.090527825,0.08784782,0.086650215,0.08889621,0.08919444,0.093916126,0.0898385,0.08974423,0.089266814,0.09009098,0.08694681,0.084620655,0.088340685,0.06772281
6501,0.067569554,0.07020476,0.06669103,0.068221815,0.06891444,0.068453774,0.068282224,0.06638878,0.067201816,0.06778859,0.066079125,0.068570584,0.061944388,0.06789598,0.07010295,0.06736633,0.0641228,0.06922947,0.06725993,0.06790407,0.06941412,0.06863963,0.06649616,0.06578622,0.06729391,0.06744643,0.073040344,0.06820646,0.06892336,0.0677236,0.0696309,0.06568759,0.06477373,0.066692755,0.0537749
6502,0.052920185,0.054334566,0.052254558,0.05272065,0.05329015,0.053400844,0.05336014,0.053000882,0.05243016,0.05343978,0.05137624,0.053381607,0.050018147,0.052705728,0.053474814,0.052717604,0.051199146,0.053646922,0.052643552,0.05320289,0.053471446,0.053219013,0.052321367,0.0521293,0.05314742,0.052281633,0.05547791,0.053407855,0.053595997,0.052881807,0.052865736,0.051821604,0.051659286,0.052544728,0.040840916
6503,0.045684904,0.047136433,0.044924237,0.04560343,0.046182603,0.04622759,0.046531342,0.045891322,0.0455586,0.046190754,0.044483468,0.046364896,0.043323055,0.04541468,0.046294697,0.045486473,0.044338144,0.046346597,0.044975363,0.046208978,0.046466798,0.04601258,0.045345508,0.045470536,0.04619339,0.044926837,0.048620865,0.04609482,0.046234228,0.045665048,0.04586581,0.044796005,0.045169987,0.04549922,0.033568926
6504,0.04601594,0.04737237,0.04543221,0.0460867,0.046440445,0.04652793,0.04665725,0.046219066,0.045818686,0.046721198,0.044606365,0.046761952,0.04311852,0.045855984,0.046472773,0.04594522,0.044658914,0.046574697,0.045024663,0.046685405,0.047022216,0.046475686,0.0456156,0.045675695,0.04649908,0.045648776,0.04875491,0.04638038,0.04644277,0.045792185,0.0459645,0.04476828,0.0451034,0.045653492,0.033809796
6505,0.044645563,0.046007596,0.043987818,0.04471288,0.045018584,0.045144722,0.045242928,0.04478217,0.04442437,0.04536187,0.04314723,0.045317203,0.041730665,0.044464946,0.045041725,0.044516906,0.04331462,0.045125358,0.043548845,0.045200445,0.04554552,0.044993073,0.044118956,0.044285715,0.045052536,0.04422576,0.04736685,0.04497511,0.04491525,0.04431545,0.04442682,0.04319939,0.043551527,0.044260107,0.03211481
6506,0.043690197,0.04515945,0.04300329,0.043756604,0.04404857,0.0441761,0.044242613,0.04381953,0.043455146,0.0444287,0.04217101,0.04428015,0.04063858,0.0435199,0.04403565,0.043508634,0.042363502,0.04418663,0.042516768,0.044151947,0.044469774,0.043956593,0.0431201,0.043344967,0.044024162,0.043239944,0.04639563,0.044015855,0.043820053,0.04329773,0.04331942,0.042121716,0.042447627,0.043257244,0.03080816
6507,0.046184808,0.04750897,0.04555352,0.046248645,0.046527743,0.046679817,0.046773538,0.046282493,0.045974076,0.04687404,0.044645958,0.04686878,0.04313922,0.04599844,0.046588764,0.04611893,0.044851325,0.046702303,0.0451399,0.04677718,0.047140203,0.046574846,0.045727946,0.04581251,0.04661978,0.045750752,0.048873484,0.046523936,0.04649026,0.04589703,0.046014823,0.044819973,0.045128994,0.04577408,0.033875793
6508,0.05266796,0.053917386,0.052002594,0.052438326,0.053116977,0.05314204,0.053164296,0.05288904,0.052305393,0.05305782,0.051145367,0.053050227,0.04942041,0.05230902,0.053056158,0.052397147,0.051071934,0.05319137,0.052155353,0.052987613,0.05342003,0.052860476,0.05223345,0.052158013,0.052971303,0.051883094,0.05519747,0.0531163,0.053259365,0.052642584,0.05264973,0.051485136,0.050995454,0.052118026,0.040232845
6509,0.058229335,0.05951012,0.057671078,0.058016382,0.058569632,0.05875031,0.05845952,0.058179535,0.0576355,0.058533385,0.056584165,0.058518335,0.054928698,0.057913154,0.058643512,0.057539634,0.055920243,0.05866921,0.05766651,0.058207765,0.0588639,0.058331102,0.057606757,0.05729729,0.058379374,0.05734633,0.061029367,0.058733575,0.058873914,0.058195025,0.05862885,0.056490317,0.055147484,0.05748619,0.045527093
6510,0.054785058,0.056429237,0.05466216,0.055271834,0.055221982,0.055745013,0.05502797,0.054488808,0.054240234,0.05541254,0.052519523,0.054966487,0.051639378,0.05451589,0.05537194,0.05442726,0.05305156,0.055487223,0.054738186,0.054786697,0.055816077,0.054812334,0.05401685,0.05334094,0.05451133,0.05432838,0.056791507,0.055261128,0.055269785,0.05483433,0.055533364,0.053456306,0.05280874,0.054155976,0.042473346
6511,0.05003518,0.051874038,0.05000534,0.050616596,0.05070238,0.051064022,0.05087724,0.049895305,0.049905196,0.050618567,0.04869142,0.050420903,0.047711186,0.05042555,0.050579652,0.05006449,0.048107594,0.05153298,0.049402498,0.05047646,0.051094122,0.050533064,0.049219318,0.048621766,0.049904227,0.049745,0.052161667,0.05067508,0.050740205,0.050655358,0.050672337,0.04912377,0.047230337,0.050110094,0.038534716
6512,0.043663837,0.04406283,0.043666184,0.04415668,0.044003926,0.04367169,0.044117115,0.042580202,0.043665875,0.043396004,0.04306146,0.042164948,0.04209757,0.042375274,0.043236222,0.043480575,0.041713916,0.043843932,0.042527094,0.04281394,0.043585464,0.043039754,0.042326093,0.041105624,0.042575806,0.04276052,0.04382409,0.04426399,0.043727122,0.043539334,0.0430649,0.042919435,0.040816247,0.043101862,0.04234088
