Period,Scenario,LoadLevel,InitialNode,FinalNode,Circuit,p.u.
2030,sc01,01-26 04:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 04:00:00+01:00,Node_1,Node_3,eac1,-0.03411304824226846
2030,sc01,01-26 04:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 04:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 04:00:00+01:00,Node_2,Node_3,eac1,-0.04378739255020632
2030,sc01,01-26 04:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 04:00:00+01:00,Node_2,Node_3,cac1,-0.010946848137525222
2030,sc01,01-26 04:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 04:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 04:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,01-26 05:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,01-26 05:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,01-26 05:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 05:00:00+01:00,Node_1,Node_3,eac1,-0.03508102262450308
2030,sc01,01-26 05:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 05:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 05:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439743
2030,sc01,01-26 05:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 05:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,01-26 05:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 05:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 05:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,01-26 06:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,01-26 06:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,01-26 06:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 06:00:00+01:00,Node_1,Node_3,eac1,-0.03939753858450255
2030,sc01,01-26 06:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 06:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 06:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,01-26 06:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 06:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,01-26 06:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 06:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 06:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,01-26 07:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,01-26 07:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,01-26 07:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 07:00:00+01:00,Node_1,Node_3,eac1,-0.04004234438676946
2030,sc01,01-26 07:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 07:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 07:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,01-26 07:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 07:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,01-26 07:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 07:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 07:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,01-26 08:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,01-26 08:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,01-26 08:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 08:00:00+01:00,Node_1,Node_3,eac1,-0.036621932354520936
2030,sc01,01-26 08:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 08:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 08:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,01-26 08:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 08:00:00+01:00,Node_2,Node_3,cac1,-0.011669359551081115
2030,sc01,01-26 08:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 08:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 08:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,01-26 09:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,01-26 09:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,01-26 09:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 09:00:00+01:00,Node_1,Node_3,eac1,-0.02380340437707673
2030,sc01,01-26 09:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 09:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 09:00:00+01:00,Node_2,Node_3,eac1,-0.04357686079436718
2030,sc01,01-26 09:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 09:00:00+01:00,Node_2,Node_3,cac1,-0.010894215198556087
2030,sc01,01-26 09:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 09:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 09:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,01-26 10:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,01-26 10:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,01-26 10:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 10:00:00+01:00,Node_1,Node_3,eac1,-0.0168312735964804
2030,sc01,01-26 10:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 10:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 10:00:00+01:00,Node_2,Node_3,eac1,-0.03444017069881511
2030,sc01,01-26 10:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 10:00:00+01:00,Node_2,Node_3,cac1,-0.008610042674704499
2030,sc01,01-26 10:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 10:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 10:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,01-26 11:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,01-26 11:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,01-26 11:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 11:00:00+01:00,Node_1,Node_3,eac1,-0.012969695168649764
2030,sc01,01-26 11:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 11:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 11:00:00+01:00,Node_2,Node_3,eac1,-0.02986174320108148
2030,sc01,01-26 11:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 11:00:00+01:00,Node_2,Node_3,cac1,-0.0074654358002687535
2030,sc01,01-26 11:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 11:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 11:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,01-26 12:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,01-26 12:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,01-26 12:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 12:00:00+01:00,Node_1,Node_3,eac1,-0.009349143862898757
2030,sc01,01-26 12:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 12:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 12:00:00+01:00,Node_2,Node_3,eac1,-0.028608907141645545
2030,sc01,01-26 12:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 12:00:00+01:00,Node_2,Node_3,cac1,-0.007152226785455698
2030,sc01,01-26 12:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 12:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 12:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,01-26 13:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,01-26 13:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,01-26 13:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 13:00:00+01:00,Node_1,Node_3,eac1,-0.008082278083527683
2030,sc01,01-26 13:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 13:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 13:00:00+01:00,Node_2,Node_3,eac1,-0.029271833405147163
2030,sc01,01-26 13:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 13:00:00+01:00,Node_2,Node_3,cac1,-0.007317958351325149
2030,sc01,01-26 13:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 13:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 13:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,01-26 14:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,01-26 14:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,01-26 14:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 14:00:00+01:00,Node_1,Node_3,eac1,-0.010305511437998405
2030,sc01,01-26 14:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 14:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 14:00:00+01:00,Node_2,Node_3,eac1,-0.029285278433512474
2030,sc01,01-26 14:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 14:00:00+01:00,Node_2,Node_3,cac1,-0.007321319608489113
2030,sc01,01-26 14:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 14:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 14:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,01-26 15:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,01-26 15:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,01-26 15:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 15:00:00+01:00,Node_1,Node_3,eac1,-0.012015104286781764
2030,sc01,01-26 15:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 15:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 15:00:00+01:00,Node_2,Node_3,eac1,-0.03290124681861073
2030,sc01,01-26 15:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 15:00:00+01:00,Node_2,Node_3,cac1,-0.008225311704607517
2030,sc01,01-26 15:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 15:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 15:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,01-26 16:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,01-26 16:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,01-26 16:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 16:00:00+01:00,Node_1,Node_3,eac1,-0.010330891246013607
2030,sc01,01-26 16:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 16:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 16:00:00+01:00,Node_2,Node_3,eac1,-0.04417031361918333
2030,sc01,01-26 16:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 16:00:00+01:00,Node_2,Node_3,cac1,-0.011042578404803063
2030,sc01,01-26 16:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 16:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 16:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,01-26 17:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,01-26 17:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,01-26 17:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 17:00:00+01:00,Node_1,Node_3,eac1,-0.030125246764505675
2030,sc01,01-26 17:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 17:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 17:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,01-26 17:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 17:00:00+01:00,Node_2,Node_3,cac1,-0.011669359551096367
2030,sc01,01-26 17:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 17:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 17:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,01-26 18:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,01-26 18:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,01-26 18:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 18:00:00+01:00,Node_1,Node_3,eac1,-0.03569730581450255
2030,sc01,01-26 18:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 18:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 18:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,01-26 18:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 18:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,01-26 18:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 18:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 18:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,01-26 19:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,01-26 19:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,01-26 19:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 19:00:00+01:00,Node_1,Node_3,eac1,-0.03462057007454433
2030,sc01,01-26 19:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 19:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 19:00:00+01:00,Node_2,Node_3,eac1,-0.046677438204356186
2030,sc01,01-26 19:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 19:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,01-26 19:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 19:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 19:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,01-26 20:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,01-26 20:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,01-26 20:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 20:00:00+01:00,Node_1,Node_3,eac1,-0.03222777226450255
2030,sc01,01-26 20:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 20:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 20:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,01-26 20:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 20:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,01-26 20:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 20:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 20:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,01-26 21:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,01-26 21:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,01-26 21:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 21:00:00+01:00,Node_1,Node_3,eac1,-0.027532952564506274
2030,sc01,01-26 21:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 21:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 21:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,01-26 21:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 21:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109577
2030,sc01,01-26 21:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 21:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 21:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,01-26 22:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,01-26 22:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,01-26 22:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 22:00:00+01:00,Node_1,Node_3,eac1,-0.023685186654013535
2030,sc01,01-26 22:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 22:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 22:00:00+01:00,Node_2,Node_3,eac1,-0.04593383969275777
2030,sc01,01-26 22:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 22:00:00+01:00,Node_2,Node_3,cac1,-0.01148345992322869
2030,sc01,01-26 22:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 22:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 22:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,01-26 23:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,01-26 23:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,01-26 23:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,01-26 23:00:00+01:00,Node_1,Node_3,eac1,-0.025065240669853495
2030,sc01,01-26 23:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,01-26 23:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,01-26 23:00:00+01:00,Node_2,Node_3,eac1,-0.04421274697618571
2030,sc01,01-26 23:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-26 23:00:00+01:00,Node_2,Node_3,cac1,-0.011053186743960788
2030,sc01,01-26 23:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,01-26 23:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-26 23:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,02-11 00:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,02-11 00:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,02-11 00:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,02-11 00:00:00+01:00,Node_1,Node_3,eac1,-0.02062202653450254
2030,sc01,02-11 00:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,02-11 00:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,02-11 00:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,02-11 00:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,02-11 00:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,02-11 00:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,02-11 00:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,02-11 00:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,02-11 01:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,02-11 01:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,02-11 01:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,02-11 01:00:00+01:00,Node_1,Node_3,eac1,-0.021139101244649794
2030,sc01,02-11 01:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,02-11 01:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,02-11 01:00:00+01:00,Node_2,Node_3,eac1,-0.046677438204250715
2030,sc01,02-11 01:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,02-11 01:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,02-11 01:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,02-11 01:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,02-11 01:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,02-11 02:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,02-11 02:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,02-11 02:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,02-11 02:00:00+01:00,Node_1,Node_3,eac1,-0.022523642914502554
2030,sc01,02-11 02:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,02-11 02:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,02-11 02:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,02-11 02:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,02-11 02:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,02-11 02:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,02-11 02:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,02-11 02:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,02-11 03:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,02-11 03:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,02-11 03:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,02-11 03:00:00+01:00,Node_1,Node_3,eac1,-0.025172362714648955
2030,sc01,02-11 03:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,02-11 03:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,02-11 03:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820425156
2030,sc01,02-11 03:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,02-11 03:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,02-11 03:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,02-11 03:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,02-11 03:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,02-11 04:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,02-11 04:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,02-11 04:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,02-11 04:00:00+01:00,Node_1,Node_3,eac1,-0.032088518654502546
2030,sc01,02-11 04:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,02-11 04:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,02-11 04:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,02-11 04:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,02-11 04:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,02-11 04:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,02-11 04:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,02-11 04:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,02-11 05:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,02-11 05:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,02-11 05:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,02-11 05:00:00+01:00,Node_1,Node_3,eac1,-0.04085783993487979
2030,sc01,02-11 05:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,02-11 05:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,02-11 05:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,02-11 05:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,02-11 05:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,02-11 05:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,02-11 05:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,02-11 05:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,02-11 06:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,02-11 06:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,02-11 06:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,02-11 06:00:00+01:00,Node_1,Node_3,eac1,-0.04101082281336943
2030,sc01,02-11 06:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,02-11 06:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,02-11 06:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,02-11 06:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,02-11 06:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,02-11 06:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,02-11 06:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,02-11 06:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,02-11 07:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,02-11 07:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,02-11 07:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,02-11 07:00:00+01:00,Node_1,Node_3,eac1,-0.039409278134506565
2030,sc01,02-11 07:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,02-11 07:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,02-11 07:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,02-11 07:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,02-11 07:00:00+01:00,Node_2,Node_3,cac1,-0.011669359551095479
2030,sc01,02-11 07:00:00+01:00,Node_1,Node_2,eac1,0.0525
2030,sc01,02-11 07:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,02-11 07:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,02-11 08:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,02-11 08:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,02-11 08:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,02-11 08:00:00+01:00,Node_1,Node_3,eac1,-0.033240106814510284
2030,sc01,02-11 08:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,02-11 08:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,02-11 08:00:00+01:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,02-11 08:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,02-11 08:00:00+01:00,Node_2,Node_3,cac1,-0.01166935955109176
